Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
15041,15041,0,-4,50123,121108,0,3705,3198,0,50,-112
15042,15042,0,22,0,131071,0,-1698,1397,0,51,84
15043,15043,0,-7,50170,121089,0,-9216,-1109,0,52,-28
15044,15044,0,9,92698,92663,0,-16164,-8057,0,53,41
15045,15045,0,17,121108,-50124,0,-19242,-10109,0,54,-93
15046,15046,0,6,131071,-1,0,-18092,-6659,0,55,53
15047,15047,0,5,121089,-50171,0,-10996,-3111,0,56,15
15048,15048,0,5,92663,-92699,0,-612,12465,0,57,28
15049,15049,0,-4,-50124,-121109,0,14610,22613,0,58,19
15050,15050,0,-5,-1,-131072,0,19646,25131,0,59,-71
15051,15051,0,-5,-50171,-121090,0,12059,17544,0,60,66
15052,15052,0,7,-92699,-92664,0,-25413,8176,0,61,-53
15053,15053,0,6,-121109,50123,0,-58749,-8492,0,62,76
15054,15054,0,-2,-131072,0,0,-81547,-76886,0,63,-46
15055,15055,0,21,-121090,50170,0,-160435,-155774,0,64,-29
15056,15056,0,8,-92664,92698,0,-239323,-208366,0,65,52
15057,15057,0,-3,50123,121108,0,-262121,-276760,0,66,0
15058,15058,0,10,0,131071,0,-262121,-310096,0,67,40
15059,15059,0,3,50170,121089,0,-271489,-319464,0,68,-55
15060,15060,0,13,92698,92663,0,-279076,-327051,0,69,6
15061,15061,0,15,121108,-50124,0,-276558,-322015,0,70,-16
15062,15062,0,5,131071,-1,0,-271484,-306793,0,71,3
15063,15063,0,-3,121089,-50171,0,-255908,-296409,0,72,-10
15064,15064,0,8,92663,-92699,0,-252360,-285765,0,73,-105
15065,15065,0,10,-50124,-121109,0,-248910,-283465,0,74,1
15066,15066,0,-11,-1,-131072,0,-250962,-286543,0,75,-37
15067,15067,0,6,-50171,-121090,0,-253278,-291175,0,76,-26
15068,15068,0,-5,-92699,-92664,0,-260796,-298693,0,77,-41
15069,15069,0,16,-121109,50123,0,-262597,-300494,0,78,-80
15070,15070,0,8,-131072,0,0,-263911,-301808,0,79,-36
15071,15071,0,9,-121090,50170,0,-262627,-300952,0,80,-48
15072,15072,0,13,-92664,92698,0,-259333,-298756,0,81,-80
15073,15073,0,-5,50123,121108,0,-255655,-295078,0,82,-14
15074,15074,0,12,0,131071,0,-253845,-292363,0,83,-6
15075,15075,0,3,50170,121089,0,-252771,-291647,0,84,4
15076,15076,0,13,92698,92663,0,-253275,-291815,0,85,-41
15077,15077,0,-2,121108,-50124,0,-254778,-292817,0,86,-47
15078,15078,0,7,131071,-1,0,-255944,-294566,0,87,-27
15079,15079,0,7,121089,-50171,0,-257315,-295023,0,88,-54
15080,15080,0,7,92663,-92699,0,-257541,-295701,0,89,4
15081,15081,0,8,-50124,-121109,0,-257533,-295693,0,90,-48
15082,15082,0,12,-1,-131072,0,-257056,-295534,0,91,47
15083,15083,0,3,-50171,-121090,0,-256838,-295098,0,92,-32
15084,15084,0,-5,-92699,-92664,0,-256442,-294702,0,93,37
15085,15085,0,0,-121109,50123,0,-256028,-294564,0,94,60
15086,15086,0,6,-131072,0,0,-255954,-294342,0,95,-143
15087,15087,0,13,-121090,50170,1,-255867,-294284,0,96,28
15088,15088,0,0,-92664,92698,0,-255838,-294226,0,97,-52
15089,15089,0,9,50123,121108,0,-255616,-294004,0,98,-21
15090,15090,0,6,0,131071,0,-255340,-293866,0,-408592389,9
15091,15091,0,18,50170,121089,0,-254746,-293272,0,13065039,-85
15092,15092,0,2,92698,92663,0,-254310,-292618,0,261983953,33
15093,15093,0,-6,121108,-50124,0,-253833,-292300,0,130462035,-73
15094,15094,0,7,131071,-1,0,-253821,-292296,0,63699456,55
15095,15095,0,8,121089,-50171,0,-254273,-292974,0,30188613,-74
15096,15096,0,-5,92663,-92699,0,-255644,-294345,0,46960370,-74
15097,15097,0,4,-50124,-121109,0,-256810,-295511,0,55348295,-101
15098,15098,0,-4,-1,-131072,0,-258313,-296513,0,51154077,11
15099,15099,0,9,-50171,-121090,0,-258985,-297017,0,49056936,4
15100,15100,0,-4,-92699,-92664,0,-258269,-296301,0,50105510,-78
15101,15101,0,9,-121109,50123,0,-255554,-294491,0,50629797,1
15102,15102,0,8,-131072,0,0,-254328,-293265,0,50367654,-64
15103,15103,0,-2,-121090,50170,0,-252132,-289971,0,50498725,-20
15104,15104,0,-6,-92664,92698,0,-250848,-289115,0,50433190,-65
15105,15105,0,6,50123,121108,0,-252162,-291086,0,50465957,-35
15106,15106,0,12,0,131071,0,-257565,-292887,0,50482340,13
15107,15107,0,2,50170,121089,0,-265083,-295393,0,50490531,-75
15108,15108,0,7,92698,92663,0,-272031,-302341,0,50494626,0
15109,15109,0,3,121108,-50124,0,-275109,-304393,0,50496673,-105
15110,15110,0,2,131071,-1,0,-273959,-300943,0,50497696,-62
15111,15111,0,7,121089,-50171,0,-266863,-297395,0,50498207,-58
15112,15112,0,-7,92663,-92699,0,-256479,-281819,0,50498462,-42
15113,15113,0,10,-50124,-121109,0,-241257,-271671,0,50498589,-31
15114,15114,0,-5,-1,-131072,0,-236221,-269153,0,50498652,-25
15115,15115,0,13,-50171,-121090,0,-243808,-276740,0,50498683,-46
15116,15116,0,3,-92699,-92664,0,-281280,-286108,0,50498698,-26
15117,15117,0,1,-121109,50123,0,-314616,-302776,0,50498705,-4
15118,15118,0,7,-131072,0,0,-337414,-371170,0,50498709,8
15119,15119,0,-2,-121090,50170,0,-416302,-450058,0,50498711,-7
15120,15120,0,14,-92664,92698,0,-495190,-502650,1,50498712,8
15121,15121,0,8,50123,121108,0,-517988,-571044,0,2,-90
15122,15122,0,21,0,131071,0,-517988,-604380,0,3,-57
15123,15123,0,22,50170,121089,0,-527356,-613748,0,4,-116
15124,15124,0,3,92698,92663,0,-534943,-621335,0,5,-92
15125,15125,0,7,121108,-50124,0,-532425,-616299,0,6,11
15126,15126,0,2,131071,-1,0,-527351,-601077,0,7,-25
15127,15127,0,12,121089,-50171,0,-511775,-590693,0,8,32
15128,15128,0,-3,92663,-92699,0,-508227,-580049,0,9,-105
15129,15129,0,12,-50124,-121109,0,-504777,-577749,0,10,11
15130,15130,0,18,-1,-131072,0,-506829,-580827,0,11,-67
15131,15131,0,15,-50171,-121090,0,-509145,-585459,0,12,-12
15132,15132,0,6,-92699,-92664,0,-516663,-592977,0,13,-7
15133,15133,0,-7,-121109,50123,0,-518464,-594778,0,14,-132
15134,15134,0,15,-131072,0,0,-519778,-596092,0,15,32
15135,15135,0,15,-121090,50170,0,-518494,-595236,0,16,-1
15136,15136,0,19,-92664,92698,0,-515200,-593040,0,17,38
15137,15137,0,1,50123,121108,0,-511522,-589362,0,18,26
15138,15138,0,7,0,131071,0,-509712,-586647,0,19,-12
15139,15139,0,15,50170,121089,0,-508638,-585931,0,20,28
15140,15140,0,3,92698,92663,0,-509142,-586099,0,21,-48
15141,15141,0,3,121108,-50124,0,-510645,-587101,0,22,-23
15142,15142,0,0,131071,-1,0,-511811,-588850,0,23,-93
15143,15143,0,-3,121089,-50171,0,-513182,-589307,0,24,4
15144,15144,0,30,92663,-92699,0,-513408,-589985,0,25,13
15145,15145,0,-4,-50124,-121109,0,-513400,-589977,0,26,11
15146,15146,0,3,-1,-131072,0,-512923,-589818,0,27,-25
15147,15147,0,9,-50171,-121090,0,-512705,-589382,0,28,-37
15148,15148,0,7,-92699,-92664,0,-512309,-588986,0,29,-96
15149,15149,0,-4,-121109,50123,0,-511895,-588848,0,30,-114
15150,15150,0,7,-131072,0,0,-511821,-588626,0,31,-3
15151,15151,0,-1,-121090,50170,0,-511734,-588568,0,32,-39
15152,15152,0,15,-92664,92698,0,87,87,0,33,-28
15153,15153,0,11,50123,121108,0,235,161,0,34,-15
15154,15154,0,-3,0,131071,0,649,575,0,35,21
15155,15155,0,9,50170,121089,0,1045,1169,0,36,9
15156,15156,0,7,92698,92663,0,1699,1605,0,37,-46
15157,15157,0,0,121108,-50124,0,2176,1764,0,38,11
15158,15158,0,5,131071,-1,0,2184,1776,0,39,-11
15159,15159,0,9,121089,-50171,0,1506,1098,0,40,-32
15160,15160,0,4,92663,-92699,0,592,184,0,41,-88
15161,15161,0,5,-50124,-121109,0,-1157,-982,0,42,-30
15162,15162,0,9,-1,-131072,0,-3161,-2485,0,43,62
15163,15163,0,2,-50171,-121090,0,-3497,-2821,0,44,-1
15164,15164,0,14,-92699,-92664,0,-2423,-2105,0,45,-28
15165,15165,0,6,-121109,50123,0,-1518,-1200,0,46,-41
15166,15166,0,13,-131072,0,0,934,2478,0,47,-28
15167,15167,0,14,-121090,50170,0,4228,4674,0,48,30
15168,15168,0,1,-92664,92698,0,5084,5958,0,49,-52
15169,15169,0,8,50123,121108,0,3113,5301,0,50,-12
15170,15170,0,3,0,131071,0,-2290,3500,0,51,-25
15171,15171,0,0,50170,121089,0,-9808,-4018,0,52,4
15172,15172,0,20,92698,92663,0,-16756,-8650,0,53,5
15173,15173,0,-3,121108,-50124,0,-17782,-11728,0,54,-74
15174,15174,0,9,131071,-1,0,-15482,-10578,0,55,11
15175,15175,0,4,121089,-50171,0,-8386,66,0,56,-88
15176,15176,0,10,92663,-92699,0,7190,10450,0,57,80
15177,15177,0,-5,-50124,-121109,0,17338,15524,0,58,10
15178,15178,0,8,-1,-131072,0,24892,23078,0,59,-34
15179,15179,0,8,-50171,-121090,0,14776,20549,0,60,-40
15180,15180,0,5,-92699,-92664,0,-3960,11181,0,61,-63
15181,15181,0,8,-121109,50123,0,-20628,-38823,0,62,14
15182,15182,0,15,-131072,0,0,-89022,-107217,0,63,-19
15183,15183,0,7,-121090,50170,0,-167910,-159809,0,64,8
15184,15184,0,7,-92664,92698,0,-194206,-238697,0,65,-38
15185,15185,0,23,50123,121108,0,-194206,-284293,0,66,-42
15186,15186,0,-1,0,131071,0,-210874,-300961,0,67,-30
15187,15187,0,-1,50170,121089,0,-238978,-329065,0,68,-33
15188,15188,0,-3,92698,92663,0,-241507,-334123,0,69,-27
15189,15189,0,4,121108,-50124,0,-238989,-326569,0,70,-75
15190,15190,0,25,131071,-1,0,-223767,-316421,0,71,-38
15191,15191,0,17,121089,-50171,0,-218575,-300845,0,72,30
15192,15192,0,0,92663,-92699,0,-207931,-293749,0,73,-46
15193,15193,0,-2,-50124,-121109,0,-205631,-290299,0,74,2
15194,15194,0,4,-1,-131072,0,-206657,-292351,0,75,-55
15195,15195,0,15,-50171,-121090,0,-213605,-299299,0,76,20
15196,15196,0,5,-92699,-92664,0,-216111,-301805,0,77,-69
15197,15197,0,-1,-121109,50123,0,-219713,-305407,0,78,5
15198,15198,0,9,-131072,0,0,-221684,-306721,0,79,31
15199,15199,0,11,-121090,50170,0,-220400,-305865,0,80,-42
15200,15200,0,21,-92664,92698,0,-217106,-302571,0,81,-32
15201,15201,0,1,50123,121108,0,-214654,-298893,0,82,-92
15202,15202,0,8,0,131071,0,-211939,-297083,0,83,-27
15203,15203,0,3,50170,121089,0,-210865,-296725,0,84,-121
15204,15204,0,8,92698,92663,0,-211369,-297061,0,85,3
15205,15205,0,0,121108,-50124,0,-212371,-298564,0,86,-34
15206,15206,0,23,131071,-1,0,-214120,-299147,0,87,-40
15207,15207,0,12,121089,-50171,0,-214577,-300518,0,88,-40
15208,15208,0,13,92663,-92699,0,-215029,-300970,0,89,-8
15209,15209,0,12,-50124,-121109,0,-215017,-300966,0,90,-9
15210,15210,0,30,-1,-131072,0,-214858,-300648,0,91,32
15211,15211,0,-4,-50171,-121090,0,-214422,-300212,0,92,-8
15212,15212,0,14,-92699,-92664,0,-213828,-300014,0,93,36
15213,15213,0,4,-121109,50123,0,-213690,-299600,0,94,8
15214,15214,0,16,-131072,0,0,-213468,-299452,0,95,8
15215,15215,0,7,-121090,50170,1,-213439,-299394,0,96,-57
15216,15216,0,-1,-92664,92698,0,-213352,-299307,0,97,-101
15217,15217,0,7,50123,121108,0,-213204,-299233,0,98,11
15218,15218,0,-12,0,131071,0,-212790,-298819,0,-459091101,-51
15219,15219,0,13,50170,121089,0,-212394,-298225,0,-37433673,20
15220,15220,0,5,92698,92663,0,-211740,-297789,0,211485241,-92
15221,15221,0,2,121108,-50124,0,-211263,-297630,0,79963323,-16
15222,15222,0,6,131071,-1,0,-211255,-297618,0,13200744,-14
15223,15223,0,1,121089,-50171,0,-211933,-298296,0,46711587,-2
15224,15224,0,5,92663,-92699,0,-212847,-299210,0,63483344,-18
15225,15225,0,2,-50124,-121109,0,-214596,-300376,0,55095419,-59
15226,15226,0,10,-1,-131072,0,-216600,-301879,0,50901201,-8
15227,15227,0,4,-50171,-121090,0,-216936,-302215,0,52998342,-7
15228,15228,0,15,-92699,-92664,0,-215862,-301499,0,51949768,13
15229,15229,0,10,-121109,50123,0,-214957,-300594,0,51425481,-93
15230,15230,0,2,-131072,0,0,-212505,-296916,0,51687624,-20
15231,15231,0,8,-121090,50170,0,-209211,-294720,0,51818695,0
15232,15232,0,19,-92664,92698,0,-208355,-293436,0,51753160,-14
15233,15233,0,-7,50123,121108,0,-210326,-294093,0,51720393,-32
15234,15234,0,-5,0,131071,0,-215729,-295894,0,51736776,-54
15235,15235,0,15,50170,121089,0,-223247,-303412,0,51728585,23
15236,15236,0,6,92698,92663,0,-230195,-308044,0,51724490,-19
15237,15237,0,1,121108,-50124,0,-231221,-311122,0,51722443,-39
15238,15238,0,12,131071,-1,0,-228921,-309972,0,51721420,-28
15239,15239,0,-7,121089,-50171,0,-221825,-299328,0,51720909,-87
15240,15240,0,14,92663,-92699,0,-206249,-288944,0,51720654,-10
15241,15241,0,1,-50124,-121109,0,-196101,-283870,0,51720527,-36
15242,15242,0,8,-1,-131072,0,-188547,-276316,0,51720464,-71
15243,15243,0,-8,-50171,-121090,0,-198663,-278845,0,51720433,-74
15244,15244,0,6,-92699,-92664,0,-217399,-288213,0,51720418,-48
15245,15245,0,20,-121109,50123,0,-234067,-338217,0,51720411,31
15246,15246,0,12,-131072,0,0,-302461,-406611,0,51720407,-24
15247,15247,0,3,-121090,50170,0,-381349,-459203,0,51720405,-50
15248,15248,0,14,-92664,92698,0,-407645,-538091,1,51720404,-42
15249,15249,0,7,50123,121108,0,-407645,-583687,0,-2,-6
15250,15250,0,5,0,131071,0,-424313,-600355,0,-3,29
15251,15251,0,5,50170,121089,0,-452417,-628459,0,-4,-82
15252,15252,0,16,92698,92663,0,-454946,-633517,0,-5,-43
15253,15253,0,-5,121108,-50124,0,-452428,-625963,0,-6,-71
15254,15254,0,12,131071,-1,0,-437206,-615815,0,-7,43
15255,15255,0,11,121089,-50171,0,-432014,-600239,0,-8,-64
15256,15256,0,4,92663,-92699,0,-421370,-593143,0,-9,-81
15257,15257,0,16,-50124,-121109,0,-419070,-589693,0,-10,-71
15258,15258,0,1,-1,-131072,0,-420096,-591745,0,-11,-81
15259,15259,0,12,-50171,-121090,0,-427044,-598693,0,-12,34
15260,15260,0,-2,-92699,-92664,0,-429550,-601199,0,-13,-8
15261,15261,0,16,-121109,50123,0,-433152,-604801,0,-14,-26
15262,15262,0,3,-131072,0,0,-435123,-606115,0,-15,-86
15263,15263,0,11,-121090,50170,0,-433839,-605259,0,-16,5
15264,15264,0,4,-92664,92698,0,-430545,-601965,0,-17,59
15265,15265,0,8,50123,121108,0,-428093,-598287,0,-18,-31
15266,15266,0,0,0,131071,0,-425378,-596477,0,-19,-34
15267,15267,0,4,50170,121089,0,-424304,-596119,0,-20,-76
15268,15268,0,0,92698,92663,0,-424808,-596455,0,-21,61
15269,15269,0,9,121108,-50124,0,-425810,-597958,0,-22,20
15270,15270,0,19,131071,-1,0,-427559,-598541,0,-23,-64
15271,15271,0,8,121089,-50171,0,-428016,-599912,0,-24,50
15272,15272,0,15,92663,-92699,0,-428468,-600364,0,-25,-94
15273,15273,0,6,-50124,-121109,0,-428456,-600360,0,-26,-45
15274,15274,0,5,-1,-131072,0,-428297,-600042,0,-27,-78
15275,15275,0,-1,-50171,-121090,0,-427861,-599606,0,-28,-47
15276,15276,0,3,-92699,-92664,0,-427267,-599408,0,-29,-56
15277,15277,0,-5,-121109,50123,0,-427129,-598994,0,-30,-85
15278,15278,0,-6,-131072,0,0,-426907,-598846,0,-31,-24
15279,15279,0,5,-121090,50170,0,-426878,-598788,0,-32,-62
15280,15280,0,-7,-92664,92698,0,58,29,0,-33,-5
15281,15281,0,0,50123,121108,0,280,251,0,-34,-56
15282,15282,0,11,0,131071,0,556,665,0,-35,23
15283,15283,0,4,50170,121089,0,1150,1061,0,-36,-10
15284,15284,0,-5,92698,92663,0,1804,1279,0,-37,-80
15285,15285,0,7,121108,-50124,0,2122,1756,0,-38,-22
15286,15286,0,15,131071,-1,0,2134,1768,0,-39,-34
15287,15287,0,-7,121089,-50171,0,1682,1316,0,-40,28
15288,15288,0,7,92663,-92699,0,311,402,0,-41,-35
15289,15289,0,1,-50124,-121109,0,-2021,-1347,0,-42,-73
15290,15290,0,7,-1,-131072,0,-3023,-2349,0,-43,-61
15291,15291,0,7,-50171,-121090,0,-3527,-2685,0,-44,-26
15292,15292,0,-3,-92699,-92664,0,-3169,-2327,0,-45,17
15293,15293,0,6,-121109,50123,0,-1359,388,0,-46,-9
15294,15294,0,11,-131072,0,0,2319,2840,0,-47,-75
15295,15295,0,3,-121090,50170,0,4515,6134,0,-48,-43
15296,15296,0,16,-92664,92698,0,5799,6562,0,-49,13
15297,15297,0,5,50123,121108,0,3828,5905,0,-50,-87
15298,15298,0,-2,0,131071,0,-1575,502,0,-51,3
15299,15299,0,23,50170,121089,0,-9093,-4510,0,-52,-43
15300,15300,0,-6,92698,92663,0,-11409,-11458,0,-53,-14
15301,15301,0,5,121108,-50124,0,-13461,-12484,0,-54,-20
15302,15302,0,9,131071,-1,0,-11161,-9034,0,-55,-21
15303,15303,0,19,121089,-50171,0,-517,-1938,0,-56,-39
15304,15304,0,-10,92663,-92699,0,9867,3254,0,-57,-51
15305,15305,0,3,-50124,-121109,0,25089,18476,0,-58,-30
15306,15306,0,15,-1,-131072,0,35161,20994,0,-59,-14
15307,15307,0,9,-50171,-121090,0,30103,18465,0,-60,14
15308,15308,0,10,-92699,-92664,0,20735,-9639,0,-61,0
15309,15309,0,7,-121109,50123,0,-29269,-59643,0,-62,-83
15310,15310,0,9,-131072,0,0,-97663,-105239,0,-63,-33
15311,15311,0,8,-121090,50170,0,-123959,-184127,0,-64,-57
15312,15312,0,13,-92664,92698,0,-123959,-236719,0,-65,-48
15313,15313,0,6,50123,121108,0,-146757,-259517,0,-66,-7
15314,15314,0,-6,0,131071,0,-196761,-309521,0,-67,-7
15315,15315,0,16,50170,121089,0,-206129,-328257,0,-68,10
15316,15316,0,5,92698,92663,0,-208658,-335844,0,-69,-30
15317,15317,0,10,121108,-50124,0,-201104,-330808,0,-70,-53
15318,15318,0,15,131071,-1,0,-196030,-315586,0,-71,-140
15319,15319,0,13,121089,-50171,0,-180454,-305202,0,-72,-115
15320,15320,0,7,92663,-92699,0,-173358,-294558,0,-73,-215
15321,15321,0,1,-50124,-121109,0,-172208,-292258,0,-74,-53
15322,15322,0,-2,-1,-131072,0,-175286,-295336,0,-75,-35
15323,15323,0,7,-50171,-121090,0,-177602,-297652,0,-76,161
15324,15324,0,-2,-92699,-92664,0,-182614,-302664,0,-77,13
15325,15325,0,14,-121109,50123,0,-188017,-306266,0,-78,79
15326,15326,0,9,-131072,0,0,-189988,-307580,0,-79,-26
15327,15327,0,8,-121090,50170,0,-188704,-306296,0,-80,17
15328,15328,0,-1,-92664,92698,0,-186508,-303002,0,-81,5
15329,15329,0,6,50123,121108,0,-182830,-300550,0,-82,36
15330,15330,0,4,0,131071,0,-180115,-299645,0,-83,-74
15331,15331,0,12,50170,121089,0,-179041,-298929,0,-84,-71
15332,15332,0,0,92698,92663,0,-179377,-299433,0,-85,68
15333,15333,0,-6,121108,-50124,0,-180880,-299934,0,-86,1
15334,15334,0,20,131071,-1,0,-181463,-301683,0,-87,22
15335,15335,0,3,121089,-50171,0,-182377,-302597,0,-88,-78
15336,15336,0,-2,92663,-92699,0,-183055,-302823,0,-89,22
15337,15337,0,20,-50124,-121109,0,-183051,-302815,0,-90,4
15338,15338,0,-7,-1,-131072,0,-182733,-302497,0,-91,19
15339,15339,0,8,-50171,-121090,0,-182079,-302279,0,-92,26
15340,15340,0,-5,-92699,-92664,0,-181881,-301685,0,-93,-35
15341,15341,0,4,-121109,50123,0,-181467,-301409,0,-94,46
15342,15342,0,3,-131072,0,0,-181393,-301261,0,-95,-45
15343,15343,0,11,-121090,50170,1,-181335,-301261,0,-96,19
15344,15344,0,8,-92664,92698,0,-181277,-301232,0,-97,-1
15345,15345,0,16,50123,121108,0,-181055,-301010,0,-98,-83
15346,15346,0,7,0,131071,0,-180779,-300596,0,-510811505,29
15347,15347,0,7,50170,121089,0,-180185,-300200,0,-89154077,-64
15348,15348,0,14,92698,92663,0,-179531,-299982,0,159764837,41
15349,15349,0,-2,121108,-50124,0,-179213,-299505,0,28242919,-118
15350,15350,0,11,131071,-1,0,-179201,-299493,0,95005498,-35
15351,15351,0,8,121089,-50171,0,-179653,-299945,0,61494655,-32
15352,15352,0,8,92663,-92699,0,-181024,-300859,0,44722898,-62
15353,15353,0,14,-50124,-121109,0,-183356,-302608,0,36334973,-80
15354,15354,0,-3,-1,-131072,0,-184358,-303610,0,40529191,-120
15355,15355,0,10,-50171,-121090,0,-184862,-303946,0,42626332,-21
15356,15356,0,17,-92699,-92664,0,-184504,-303588,0,41577758,-79
15357,15357,0,-1,-121109,50123,0,-182694,-300873,0,42102045,-52
15358,15358,0,-1,-131072,0,0,-179016,-298421,0,41839902,-38
15359,15359,0,9,-121090,50170,0,-176820,-295127,0,41708831,-69
15360,15360,0,9,-92664,92698,0,-175536,-294699,0,41643296,-3
15361,15361,0,1,50123,121108,0,-177507,-295356,0,41610529,-1
15362,15362,0,6,0,131071,0,-182910,-300759,0,41594146,-11
15363,15363,0,17,50170,121089,0,-190428,-305771,0,41602337,-37
15364,15364,0,9,92698,92663,0,-192744,-312719,0,41598242,50
15365,15365,0,1,121108,-50124,0,-194796,-313745,0,41596195,30
15366,15366,0,10,131071,-1,0,-192496,-310295,0,41595172,-38
15367,15367,0,14,121089,-50171,0,-181852,-303199,0,41594661,-61
15368,15368,0,2,92663,-92699,0,-171468,-298007,0,41594406,-65
15369,15369,0,8,-50124,-121109,0,-156246,-282785,0,41594279,50
15370,15370,0,3,-1,-131072,0,-146174,-280267,0,41594216,-8
15371,15371,0,19,-50171,-121090,0,-151232,-282796,0,41594185,6
15372,15372,0,4,-92699,-92664,0,-160600,-310900,0,41594170,-57
15373,15373,0,5,-121109,50123,0,-210604,-360904,0,41594163,-54
15374,15374,0,3,-131072,0,0,-278998,-406500,0,41594159,-12
15375,15375,0,5,-121090,50170,0,-305294,-485388,0,41594157,12
15376,15376,0,4,-92664,92698,0,-305294,-537980,1,41594156,-57
15377,15377,0,-2,50123,121108,0,-328092,-560778,0,-2,-83
15378,15378,0,4,0,131071,0,-378096,-610782,0,-3,-56
15379,15379,0,3,50170,121089,0,-387464,-629518,0,-4,31
15380,15380,0,10,92698,92663,0,-389993,-637105,0,-5,-11
15381,15381,0,-1,121108,-50124,0,-382439,-632069,0,-6,-14
15382,15382,0,15,131071,-1,0,-377365,-616847,0,-7,-98
15383,15383,0,-3,121089,-50171,0,-361789,-606463,0,-8,4
15384,15384,0,6,92663,-92699,0,-354693,-595819,0,-9,-12
15385,15385,0,0,-50124,-121109,0,-353543,-593519,0,-10,13
15386,15386,0,12,-1,-131072,0,-356621,-596597,0,-11,-31
15387,15387,0,-6,-50171,-121090,0,-358937,-598913,0,-12,-76
15388,15388,0,-1,-92699,-92664,0,-363949,-603925,0,-13,-22
15389,15389,0,-1,-121109,50123,0,-369352,-607527,0,-14,-53
15390,15390,0,18,-131072,0,0,-371323,-608841,0,-15,-37
15391,15391,0,1,-121090,50170,0,-370039,-607557,0,-16,-50
15392,15392,0,10,-92664,92698,0,-367843,-604263,0,-17,-20
15393,15393,0,5,50123,121108,0,-364165,-601811,0,-18,-9
15394,15394,0,3,0,131071,0,-361450,-600906,0,-19,-80
15395,15395,0,10,50170,121089,0,-360376,-600190,0,-20,-37
15396,15396,0,-2,92698,92663,0,-360712,-600694,0,-21,-49
15397,15397,0,4,121108,-50124,0,-362215,-601195,0,-22,35
15398,15398,0,7,131071,-1,0,-362798,-602944,0,-23,-60
15399,15399,0,4,121089,-50171,0,-363712,-603858,0,-24,-24
15400,15400,0,-2,92663,-92699,0,-364390,-604084,0,-25,-54
15401,15401,0,9,-50124,-121109,0,-364386,-604076,0,-26,18
15402,15402,0,-7,-1,-131072,0,-364068,-603758,0,-27,4
15403,15403,0,1,-50171,-121090,0,-363414,-603540,0,-28,-27
15404,15404,0,12,-92699,-92664,0,-363216,-602946,0,-29,-63
15405,15405,0,6,-121109,50123,0,-362802,-602670,0,-30,-96
15406,15406,0,-1,-131072,0,0,-362728,-602522,0,-31,-21
15407,15407,0,0,-121090,50170,0,-362670,-602522,0,-32,18
15408,15408,0,-5,-92664,92698,0,87,87,0,-33,39
15409,15409,0,1,50123,121108,0,235,309,0,-34,-15
15410,15410,0,-6,0,131071,0,649,585,0,-35,-52
15411,15411,0,6,50170,121089,0,1243,783,0,-36,41
15412,15412,0,-7,92698,92663,0,1679,1437,0,-37,-81
15413,15413,0,7,121108,-50124,0,2156,1914,0,-38,-33
15414,15414,0,10,131071,-1,0,2164,1922,0,-39,-42
15415,15415,0,18,121089,-50171,0,1486,1470,0,-40,-44
15416,15416,0,8,92663,-92699,0,-342,99,0,-41,49
15417,15417,0,8,-50124,-121109,0,-1508,-1067,0,-42,12
15418,15418,0,5,-1,-131072,0,-3011,-2069,0,-43,-39
15419,15419,0,6,-50171,-121090,0,-3179,-2237,0,-44,-40
15420,15420,0,5,-92699,-92664,0,-2463,-1163,0,-45,7
15421,15421,0,9,-121109,50123,0,252,647,0,-46,37
15422,15422,0,6,-131072,0,0,2704,4325,0,-47,-53
15423,15423,0,4,-121090,50170,0,5998,5423,0,-48,-61
15424,15424,0,12,-92664,92698,0,7282,5851,0,-49,-60
15425,15425,0,15,50123,121108,0,5311,3880,0,-50,-17
15426,15426,0,-9,0,131071,0,-92,278,0,-51,-70
15427,15427,0,-3,50170,121089,0,-2598,-7240,0,-52,-38
15428,15428,0,11,92698,92663,0,-7230,-9556,0,-53,-32
15429,15429,0,5,121108,-50124,0,-9282,-12634,0,-54,-32
15430,15430,0,4,131071,-1,0,-5832,-10334,0,-55,36
15431,15431,0,8,121089,-50171,0,1264,-6786,0,-56,-109
15432,15432,0,4,92663,-92699,0,16840,8790,0,-57,90
15433,15433,0,6,-50124,-121109,0,37136,13864,0,-58,-62
15434,15434,0,-7,-1,-131072,0,42172,16382,0,-59,10
15435,15435,0,-2,-50171,-121090,0,39643,8795,0,-60,-58
15436,15436,0,5,-92699,-92664,0,11539,-19309,0,-61,-95
15437,15437,0,10,-121109,50123,0,-38465,-52645,0,-62,66
