Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
18292,18292,0,1,-62240,-83032
18293,18293,0,1,-72744,-85288
18294,18294,0,1,-78959,-82291
18295,18295,0,1,-79908,-74557
18296,18296,0,1,-75373,-64078
18297,18297,0,1,-65989,-53557
18298,18298,0,1,-53234,-45428
18299,18299,0,1,-39319,-41054
18300,18300,0,1,-26894,-40375
18301,18301,0,1,-18603,-42087
18302,18302,0,1,-16523,-44189
18303,18303,0,1,-21556,-44760
18304,18304,0,1,-33018,-42570
18305,18305,0,1,-48549,-37367
18306,18306,0,1,-64570,-29896
18307,18307,0,1,-77086,-21572
18308,18308,0,1,-82794,-13915
18309,18309,0,1,-80153,-8170
18310,18310,0,1,-70002,-5063
18311,18311,0,1,-55539,-4638
18312,18312,0,1,-41493,-6429
18313,18313,0,1,-32824,-9651
18314,18314,0,1,-33157,-13411
18315,18315,0,1,-43572,-16928
18316,18316,0,1,-62118,-19683
18317,18317,0,1,-84177,-21509
18318,18318,0,1,-103725,-22643
18319,18319,0,1,-115067,-23714
18320,18320,0,1,-114470,-25526
18321,18321,0,1,-101258,-28868
18322,18322,0,1,-78003,-34256
18323,18323,0,1,-49741,-41625
18324,18324,0,1,-22480,-50181
18325,18325,0,1,-1513,-58499
18326,18326,0,1,9949,-64801
18327,18327,0,1,11481,-67552
18328,18328,0,1,5143,-65938
18329,18329,0,1,-5482,-60344
18330,18330,0,1,-16613,-52462
18331,18331,0,1,-25502,-44968
18332,18332,0,1,-31102,-40833
18333,18333,0,1,-34042,-42429
18334,18334,0,1,-35994,-50729
18335,18335,0,1,-38754,-64858
18336,18336,0,1,-43331,-82187
18337,18337,0,1,-49526,-98919
18338,18338,0,1,-56052,-111069
18339,18339,0,1,-61079,-115589
18340,18340,0,1,-63033,-111113
18341,18341,0,1,-61321,-98298
18342,18342,0,1,-56601,-79596
18343,18343,0,1,-50653,-58503
18344,18344,0,1,-45813,-38598
18345,18345,0,1,-44177,-22753
18346,18346,0,1,-46926,-12529
18347,18347,0,1,-53941,-8086
18348,18348,0,1,-63831,-8515
18349,18349,0,1,-74355,-12252
18350,18350,0,1,-83096,-17646
18351,18351,0,1,-88135,-23387
18352,18352,0,1,-88595,-28578
18353,18353,0,1,-84857,-32718
18354,18354,0,1,-78383,-35605
18355,18355,0,1,-71245,-37177
18356,18356,0,1,-65474,-37485
18357,18357,0,1,-62456,-36694
18358,18358,0,1,-62573,-35137
18359,18359,0,1,-65126,-33285
18360,18360,0,1,-68672,-31647
18361,18361,0,1,-71558,-30542
18362,18362,0,1,-72550,-29965
18363,18363,0,1,-71201,-29530
18364,18364,0,1,-67946,-28610
18365,18365,0,1,-63799,-26658
18366,18366,0,1,-59811,-23583
18367,18367,0,1,-56516,-20007
18368,18368,0,1,-53642,-17317
18369,18369,0,1,-50160,-17347
18370,18370,0,1,-44785,-21747
18371,18371,0,1,-36656,-31263
18372,18372,0,1,-25923,-45257
18373,18373,0,1,-13945,-61406
18374,18374,0,1,-3001,-76201
18375,18375,0,1,4475,-85783
18376,18376,0,1,6807,-87001
18377,18377,0,1,3796,-78467
18378,18378,0,1,-3089,-61127
18379,18379,0,1,-11128,-38137
18380,18380,0,1,-17293,-14116
18381,18381,0,1,-19387,6092
18382,18382,0,1,-16879,18685
18383,18383,0,1,-11110,21858
18384,18384,0,1,-4826,16087
18385,18385,0,1,-1100,3781
18386,18386,0,1,-2224,-11660
18387,18387,0,1,-8807,-26968
18388,18388,0,1,-19560,-39853
18389,18389,0,1,-31736,-49451
18390,18390,0,1,-42159,-56203
18391,18391,0,1,-48314,-61212
18392,18392,0,1,-49152,-65540
18393,18393,0,1,-45269,-69559
18394,18394,0,1,-38542,-72753
18395,18395,0,1,-31298,-73923
18396,18396,0,1,-25468,-71706
18397,18397,0,1,-22051,-65247
18398,18398,0,1,-21008,-54692
18399,18399,0,1,-21641,-41260
18400,18400,0,1,-23142,-27044
18401,18401,0,1,-24979,-14404
18402,18402,0,1,-27085,-5370
18403,18403,0,1,-29624,-1053
18404,18404,0,1,-32537,-1421
18405,18405,0,1,-35294,-5366
18406,18406,0,1,-36904,-11112
18407,18407,0,1,-36329,-16800
18408,18408,0,1,-33099,-20998
18409,18409,0,1,-27918,-23082
18410,18410,0,1,-22835,-23357
18411,18411,0,1,-20808,-22877
18412,18412,0,1,-24715,-22994
18413,18413,0,1,-36217,-24928
18414,18414,0,1,-54823,-29248
18415,18415,0,1,-77687,-35668
18416,18416,0,1,-100186,-43074
18417,18417,0,1,-117234,-49783
18418,18418,0,1,-124870,-54014
18419,18419,0,1,-121511,-54433
18420,18420,0,1,-108441,-50476
18421,18421,0,1,-89376,-42566
18422,18422,0,1,-69219,-32000
18423,18423,0,1,-52518,-20582
18424,18424,0,1,-42126,-10165
18425,18425,0,1,-38607,-2271
18426,18426,0,1,-40366,2230
18427,18427,0,1,-44585,3167
18428,18428,0,1,-48407,929
18429,18429,0,1,-49934,-3757
18430,18430,0,1,-48709,-10061
18431,18431,0,1,-45636,-17217
18432,18432,0,1,-42300,-24525
18433,18433,0,1,-40231,-31296
18434,18434,0,1,-40272,-36867
18435,18435,0,1,-42341,-40546
18436,18436,0,1,-45576,-41747
18437,18437,0,1,-48801,-40181
18438,18438,0,1,-50975,-35947
18439,18439,0,1,-51489,-29648
18440,18440,0,1,-50250,-22277
18441,18441,0,1,-47500,-15003
18442,18442,0,1,-43574,-8931
18443,18443,0,1,-38743,-4848
18444,18444,0,1,-33206,-3161
18445,18445,0,1,-27243,-3910
18446,18446,0,1,-21339,-6945
18447,18447,0,1,-16296,-12040
18448,18448,0,1,-13141,-18943
18449,18449,0,1,-12826,-27336
18450,18450,0,1,-15795,-36699
18451,18451,0,1,-21779,-46228
18452,18452,0,1,-29651,-54871
18453,18453,0,1,-37601,-61587
18454,18454,0,1,-43650,-65750
18455,18455,0,1,-46197,-67503
18456,18456,0,1,-44524,-67904
18457,18457,0,1,-39002,-68743
18458,18458,0,1,-31006,-72017
18459,18459,0,1,-22513,-79175
18460,18460,0,1,-15492,-90404
18461,18461,0,1,-11342,-104252
18462,18462,0,1,-10560,-117773
18463,18463,0,1,-12666,-127310
18464,18464,0,1,-16452,-129451
18465,18465,0,1,-20418,-122160
18466,18466,0,1,-23196,-105488
18467,18467,0,1,-23948,-81720
18468,18468,0,1,-22479,-54819
18469,18469,0,1,-19118,-29468
18470,18470,0,1,-14512,-9889
18471,18471,0,1,-9365,1129
18472,18472,0,1,-4279,2740
18473,18473,0,1,346,-3947
18474,18474,0,1,4309,-16382
18475,18475,0,1,7497,-31256
18476,18476,0,1,9876,-45258
18477,18477,0,1,11447,-55653
18478,18478,0,1,12177,-60661
18479,18479,0,1,11991,-59599
18480,18480,0,1,10643,-52888
18481,18481,0,1,7657,-41957
18482,18482,0,1,2291,-29062
18483,18483,0,1,-6333,-16976
18484,18484,0,1,-18902,-8524
18485,18485,0,1,-35515,-5973
18486,18486,0,1,-55292,-10472
18487,18487,0,1,-76214,-21620
18488,18488,0,1,-95347,-37384
18489,18489,0,1,-109460,-54464
18490,18490,0,1,-115881,-69128
18491,18491,0,1,-113303,-78162
18492,18492,0,1,-102292,-79792
18493,18493,0,1,-85212,-74171
18494,18494,0,1,-65526,-63289
18495,18495,0,1,-46770,-50360
18496,18496,0,1,-31588,-38807
18497,18497,0,1,-21047,-31253
18498,18498,0,1,-14641,-28823
18499,18499,0,1,-10853,-31021
18500,18500,0,1,-8062,-36126
18501,18501,0,1,-5404,-41985
18502,18502,0,1,-3185,-46820
18503,18503,0,1,-2631,-49755
18504,18504,0,1,-5216,-50908
18505,18505,0,1,-11785,-51006
18506,18506,0,1,-21884,-50804
18507,18507,0,1,-33679,-50524
18508,18508,0,1,-44525,-49646
18509,18509,0,1,-51889,-47175
18510,18510,0,1,-54341,-42126
18511,18511,0,1,-52090,-34255
18512,18512,0,1,-46846,-24466
18513,18513,0,1,-41129,-14806
18514,18514,0,1,-37161,-7917
18515,18515,0,1,-35953,-6196
18516,18516,0,1,-36925,-10977
18517,18517,0,1,-38199,-21881
18518,18518,0,1,-37464,-36886
18519,18519,0,1,-33166,-52884
18520,18520,0,1,-25328,-66573
18521,18521,0,1,-15804,-75492
18522,18522,0,1,-7749,-78671
18523,18523,0,1,-4569,-76723
18524,18524,0,1,-8669,-71448
18525,18525,0,1,-20438,-65013
18526,18526,0,1,-37994,-59067
18527,18527,0,1,-57665,-54158
18528,18528,0,1,-75087,-49697
18529,18529,0,1,-86517,-44283
18530,18530,0,1,-89944,-36492
18531,18531,0,1,-85570,-25669
18532,18532,0,1,-75593,-12380
18533,18533,0,1,-63388,1570
18534,18534,0,1,-52321,13638
18535,18535,0,1,-44760,21378
18536,18536,0,1,-41488,23292
18537,18537,0,1,-41674,19388
18538,18538,0,1,-43407,11288
18539,18539,0,1,-44465,1685
18540,18540,0,1,-43119,-6423
18541,18541,0,1,-38569,-10747
18542,18542,0,1,-31059,-10399
18543,18543,0,1,-21654,-6121
18544,18544,0,1,-11766,-29
18545,18545,0,1,-2796,5118
18546,18546,0,1,4086,6851
18547,18547,0,1,7985,3765
18548,18548,0,1,8195,-4036
18549,18549,0,1,4177,-15072
18550,18550,0,1,-4322,-26926
18551,18551,0,1,-16995,-36996
18552,18552,0,1,-32740,-43311
18553,18553,0,1,-49523,-45035
18554,18554,0,1,-64562,-42646
18555,18555,0,1,-74878,-37821
18556,18556,0,1,-78094,-32854
18557,18557,0,1,-73254,-30068
18558,18558,0,1,-61280,-31159
18559,18559,0,1,-44923,-36694
18560,18560,0,1,-28101,-45879
18561,18561,0,1,-14895,-56655
18562,18562,0,1,-8372,-66122
18563,18563,0,1,-9758,-71309
18564,18564,0,1,-18115,-69917
18565,18565,0,1,-30692,-61153
18566,18566,0,1,-43768,-46124
18567,18567,0,1,-53745,-27748
18568,18568,0,1,-58042,-10160
18569,18569,0,1,-55651,2392
18570,18570,0,1,-47212,6857
18571,18571,0,1,-34627,2329
18572,18572,0,1,-20444,-9482
18573,18573,0,1,-7320,-24678
18574,18574,0,1,2536,-38304
18575,18575,0,1,7553,-45838
18576,18576,0,1,6871,-44645
18577,18577,0,1,396,-34905
18578,18578,0,1,-11214,-19484
18579,18579,0,1,-26529,-2975
18580,18580,0,1,-43380,9801
18581,18581,0,1,-59129,15369
18582,18582,0,1,-71039,12704
18583,18583,0,1,-76828,3406
18584,18584,0,1,-75282,-8986
18585,18585,0,1,-66681,-20289
18586,18586,0,1,-52870,-27134
18587,18587,0,1,-36834,-27989
18588,18588,0,1,-21985,-23452
18589,18589,0,1,-11269,-15815
18590,18590,0,1,-6394,-8152
18591,18591,0,1,-7478,-3216
18592,18592,0,1,-13174,-2695
18593,18593,0,1,-21247,-6978
18594,18594,0,1,-29414,-15346
18595,18595,0,1,-36021,-26501
18596,18596,0,1,-40427,-39108
18597,18597,0,1,-42940,-52007
18598,18598,0,1,-44388,-64195
18599,18599,0,1,-45548,-74565
18600,18600,0,1,-46747,-81719
18601,18601,0,1,-47757,-84042
18602,18602,0,1,-48055,-80055
18603,18603,0,1,-47235,-68947
18604,18604,0,1,-45370,-51149
18605,18605,0,1,-43074,-28535
18606,18606,0,1,-41167,-4178
18607,18607,0,1,-40092,18369
18608,18608,0,1,-39457,36044
18609,18609,0,1,-37817,47066
18610,18610,0,1,-33096,51323
18611,18611,0,1,-23464,50212
18612,18612,0,1,-8361,45930
18613,18613,0,1,10715,40594
18614,18614,0,1,30084,35413
18615,18615,0,1,44680,30397
18616,18616,0,1,49555,24608
18617,18617,0,1,41556,16792
18618,18618,0,1,20681,6195
18619,18619,0,1,-9522,-6795
18620,18620,0,1,-42705,-20620
18621,18621,0,1,-71437,-32948
18622,18622,0,1,-89401,-41553
18623,18623,0,1,-93265,-45195
18624,18624,0,1,-83650,-44200
18625,18625,0,1,-64833,-40384
18626,18626,0,1,-43280,-36497
18627,18627,0,1,-25585,-35140
18628,18628,0,1,-16458,-37797
18629,18629,0,1,-17443,-44105
18630,18630,0,1,-26742,-51930
18631,18631,0,1,-40144,-58061
18632,18632,0,1,-52665,-59391
18633,18633,0,1,-60225,-54152
18634,18634,0,1,-60864,-42794
18635,18635,0,1,-55065,-28056
18636,18636,0,1,-45277,-14327
18637,18637,0,1,-34782,-6235
18638,18638,0,1,-26527,-7122
18639,18639,0,1,-22208,-17846
18640,18640,0,1,-22007,-36237
18641,18641,0,1,-24919,-57551
18642,18642,0,1,-29418,-75804
18643,18643,0,1,-34144,-85456
18644,18644,0,1,-38309,-83087
18645,18645,0,1,-41677,-68478
18646,18646,0,1,-44287,-44683
18647,18647,0,1,-46016,-17178
18648,18648,0,1,-46360,7714
18649,18649,0,1,-44514,24606
18650,18650,0,1,-39791,30541
18651,18651,0,1,-32164,25672
18652,18652,0,1,-22574,13061
18653,18653,0,1,-12932,-2395
18654,18654,0,1,-5687,-15528
18655,18655,0,1,-2993,-22409
18656,18656,0,1,-5926,-21419
18657,18657,0,1,-13986,-13547
18658,18658,0,1,-25130,-1899
18659,18659,0,1,-36351,9416
18660,18660,0,1,-44619,16592
18661,18661,0,1,-47888,17245
18662,18662,0,1,-45746,11088
18663,18663,0,1,-39550,-202
18664,18664,0,1,-31919,-13584
18665,18665,0,1,-25847,-25661
18666,18666,0,1,-23738,-33692
18667,18667,0,1,-26647,-36348
18668,18668,0,1,-33975,-33915
18669,18669,0,1,-43763,-28020
18670,18670,0,1,-53361,-20966
18671,18671,0,1,-60231,-14954
18672,18672,0,1,-62665,-11433
18673,18673,0,1,-60188,-10803
18674,18674,0,1,-53502,-12506
18675,18675,0,1,-44174,-15440
18676,18676,0,1,-34098,-18555
18677,18677,0,1,-24995,-21276
18678,18678,0,1,-18112,-23669
18679,18679,0,1,-14117,-26271
18680,18680,0,1,-13250,-29661
18681,18681,0,1,-15509,-34010
18682,18682,0,1,-20796,-38697
18683,18683,0,1,-29010,-42421
18684,18684,0,1,-39908,-43580
18685,18685,0,1,-52929,-40955
18686,18686,0,1,-67053,-34377
18687,18687,0,1,-80814,-25138
18688,18688,0,1,-92439,-15817
18689,18689,0,1,-100215,-9599
18690,18690,0,1,-102916,-9174
18691,18691,0,1,-100057,-15664
18692,18692,0,1,-92064,-27839
18693,18693,0,1,-80169,-42186
18694,18694,0,1,-66033,-53674
18695,18695,0,1,-51396,-57298
18696,18696,0,1,-37742,-49781
18697,18697,0,1,-26110,-30865
18698,18698,0,1,-17161,-3781
18699,18699,0,1,-11301,25378
18700,18700,0,1,-8800,49292
18701,18701,0,1,-9806,61550
18702,18702,0,1,-14210,58607
18703,18703,0,1,-21416,40976
18704,18704,0,1,-30180,13055
18705,18705,0,1,-38684,-18110
18706,18706,0,1,-44853,-44956
18707,18707,0,1,-46980,-61664
18708,18708,0,1,-44331,-65806
18709,18709,0,1,-37622,-58931
18710,18710,0,1,-29022,-45814
18711,18711,0,1,-21622,-32800
18712,18712,0,1,-18472,-25709
18713,18713,0,1,-21527,-28043
18714,18714,0,1,-30789,-40020
18715,18715,0,1,-44081,-58707
18716,18716,0,1,-57506,-79075
18717,18717,0,1,-66566,-95628
18718,18718,0,1,-67616,-103984
18719,18719,0,1,-59125,-102058
18720,18720,0,1,-42259,-90375
18721,18721,0,1,-20691,-71691
18722,18722,0,1,448,-50013
18723,18723,0,1,16091,-29488
18724,18724,0,1,22774,-13390
18725,18725,0,1,19581,-3556
18726,18726,0,1,8287,-258
18727,18727,0,1,-7414,-2424
18728,18728,0,1,-23263,-8226
18729,18729,0,1,-35834,-15593
18730,18730,0,1,-43540,-22659
18731,18731,0,1,-46918,-28038
18732,18732,0,1,-47953,-30958
18733,18733,0,1,-48996,-31271
18734,18734,0,1,-51569,-29363
18735,18735,0,1,-55599,-26030
18736,18736,0,1,-59359,-22375
18737,18737,0,1,-60207,-19663
18738,18738,0,1,-55806,-19144
18739,18739,0,1,-45201,-21844
18740,18740,0,1,-29450,-28335
18741,18741,0,1,-11480,-38525
18742,18742,0,1,4778,-51537
18743,18743,0,1,15712,-65672
18744,18744,0,1,19181,-78608
18745,18745,0,1,15141,-87796
18746,18746,0,1,5460,-90990
18747,18747,0,1,-6902,-86813
18748,18748,0,1,-19083,-75287
18749,18749,0,1,-29252,-58053
18750,18750,0,1,-37043,-38185
18751,18751,0,1,-43286,-19630
18752,18752,0,1,-49166,-6311
18753,18753,0,1,-55286,-1108
18754,18754,0,1,-60992,-5052
18755,18755,0,1,-64454,-16924
18756,18756,0,1,-63229,-33466
18757,18757,0,1,-55425,-50182
18758,18758,0,1,-40730,-62520
18759,18759,0,1,-20996,-67060
18760,18760,0,1,-93,-62421
18761,18761,0,1,16977,-49624
18762,18762,0,1,25498,-31684
18763,18763,0,1,22420,-12747
18764,18764,0,1,7327,3093
18765,18765,0,1,-17345,12892
18766,18766,0,1,-46878,15501
18767,18767,0,1,-75447,11615
18768,18768,0,1,-97536,3366
18769,18769,0,1,-109208,-6534
18770,18770,0,1,-108878,-15658
18771,18771,0,1,-97524,-22543
18772,18772,0,1,-78293,-26920
18773,18773,0,1,-55612,-29507
18774,18774,0,1,-34258,-31539
18775,18775,0,1,-18394,-34147
18776,18776,0,1,-10760,-37909
18777,18777,0,1,-12317,-42700
18778,18778,0,1,-22150,-47790
18779,18779,0,1,-37797,-52234
18780,18780,0,1,-55785,-55337
18781,18781,0,1,-72363,-56927
18782,18782,0,1,-84287,-57442
18783,18783,0,1,-89538,-57726
18784,18784,0,1,-87660,-58614
18785,18785,0,1,-79880,-60501
18786,18786,0,1,-68769,-63093
18787,18787,0,1,-57592,-65380
18788,18788,0,1,-49479,-65957
18789,18789,0,1,-46557,-63520
18790,18790,0,1,-49365,-57358
18791,18791,0,1,-56580,-47714
18792,18792,0,1,-65298,-35792
18793,18793,0,1,-71722,-23488
18794,18794,0,1,-72179,-12809
18795,18795,0,1,-64186,-5345
18796,18796,0,1,-47322,-1838
18797,18797,0,1,-23580,-2075
18798,18798,0,1,2877,-5075
18799,18799,0,1,26550,-9500
18800,18800,0,1,41982,-14098
18801,18801,0,1,45195,-18045
18802,18802,0,1,34883,-21019
18803,18803,0,1,12951,-23097
18804,18804,0,1,-15749,-24487
18805,18805,0,1,-44515,-25318
18806,18806,0,1,-66521,-25504
18807,18807,0,1,-76670,-24828
18808,18808,0,1,-73011,-23116
18809,18809,0,1,-57320,-20474
18810,18810,0,1,-34670,-17403
18811,18811,0,1,-11953,-14684
18812,18812,0,1,4140,-13181
18813,18813,0,1,9120,-13538
18814,18814,0,1,2034,-15926
18815,18815,0,1,-14294,-19967
18816,18816,0,1,-34222,-24876
18817,18817,0,1,-51115,-29728
18818,18818,0,1,-59603,-33806
18819,18819,0,1,-57276,-36888
18820,18820,0,1,-45516,-39214
18821,18821,0,1,-28949,-41387
18822,18822,0,1,-13916,-44027
18823,18823,0,1,-6308,-47408
18824,18824,0,1,-9586,-51282
18825,18825,0,1,-23722,-54841
18826,18826,0,1,-45269,-57032
18827,18827,0,1,-68654,-56939
18828,18828,0,1,-88053,-54221
18829,18829,0,1,-99288,-49443
18830,18830,0,1,-101008,-44005
18831,18831,0,1,-94830,-39828
18832,18832,0,1,-84437,-38780
18833,18833,0,1,-74000,-42052
18834,18834,0,1,-66662,-49641
18835,18835,0,1,-63478,-60232
18836,18836,0,1,-63332,-71454
18837,18837,0,1,-63639,-80510
18838,18838,0,1,-61522,-84907
18839,18839,0,1,-55028,-83231
18840,18840,0,1,-43882,-75577
18841,18841,0,1,-29512,-63529
18842,18842,0,1,-14491,-49772
18843,18843,0,1,-1626,-37332
18844,18844,0,1,6894,-28772
18845,18845,0,1,10066,-25572
18846,18846,0,1,8100,-27721
18847,18847,0,1,2082,-33859
18848,18848,0,1,-6485,-41724
18849,18849,0,1,-16149,-48781
18850,18850,0,1,-25729,-52940
18851,18851,0,1,-34304,-53079
18852,18852,0,1,-41109,-49304
18853,18853,0,1,-45498,-42847
18854,18854,0,1,-46928,-35701
18855,18855,0,1,-45173,-30011
18856,18856,0,1,-40482,-27514
18857,18857,0,1,-33708,-29017
18858,18858,0,1,-26183,-34158
18859,18859,0,1,-19451,-41453
18860,18860,0,1,-14892,-48640
18861,18861,0,1,-13339,-53270
18862,18862,0,1,-14905,-53368
18863,18863,0,1,-18976,-47962
18864,18864,0,1,-24436,-37435
18865,18865,0,1,-29990,-23546
18866,18866,0,1,-34478,-9120
18867,18867,0,1,-37101,2620
18868,18868,0,1,-37531,8759
18869,18869,0,1,-35947,7415
18870,18870,0,1,-32963,-1807
18871,18871,0,1,-29563,-17645
18872,18872,0,1,-26945,-37451
18873,18873,0,1,-26361,-57732
18874,18874,0,1,-28771,-74971
18875,18875,0,1,-34605,-86430
18876,18876,0,1,-43527,-90785
18877,18877,0,1,-54350,-88427
18878,18878,0,1,-65241,-81295
18879,18879,0,1,-74171,-72339
18880,18880,0,1,-79514,-64665
18881,18881,0,1,-80528,-60681
18882,18882,0,1,-77613,-61394
18883,18883,0,1,-72189,-66140
18884,18884,0,1,-66230,-72804
18885,18885,0,1,-61559,-78476
18886,18886,0,1,-59219,-80425
18887,18887,0,1,-59163,-76898
18888,18888,0,1,-60362,-67769
18889,18889,0,1,-61225,-54640
18890,18890,0,1,-60307,-40395
18891,18891,0,1,-56819,-28370
18892,18892,0,1,-50907,-21404
18893,18893,0,1,-43500,-20986
18894,18894,0,1,-35833,-26949
18895,18895,0,1,-28907,-37439
18896,18896,0,1,-23114,-49491
18897,18897,0,1,-18173,-59792
18898,18898,0,1,-13421,-65477
18899,18899,0,1,-8338,-64696
18900,18900,0,1,-2947,-56925
18901,18901,0,1,2001,-42903
18902,18902,0,1,5284,-24453
18903,18903,0,1,5746,-4090
18904,18904,0,1,2917,15315
18905,18905,0,1,-2576,30815
18906,18906,0,1,-9019,39771
18907,18907,0,1,-14061,40173
18908,18908,0,1,-15590,30992
18909,18909,0,1,-12524,12517
18910,18910,0,1,-5341,-13501
18911,18911,0,1,3896,-43866
18912,18912,0,1,12112,-74431
18913,18913,0,1,16193,-100793
18914,18914,0,1,13963,-119176
18915,18915,0,1,4980,-127205
18916,18916,0,1,-9281,-124374
18917,18917,0,1,-25856,-112053
18918,18918,0,1,-41170,-93064
18919,18919,0,1,-52031,-70906
18920,18920,0,1,-56551,-48924
18921,18921,0,1,-54559,-29708
18922,18922,0,1,-47518,-14726
18923,18923,0,1,-37956,-4308
18924,18924,0,1,-28691,1996
18925,18925,0,1,-22112,5138
18926,18926,0,1,-19640,6203
18927,18927,0,1,-21586,6139
18928,18928,0,1,-27341,5695
18929,18929,0,1,-35667,5287
18930,18930,0,1,-45030,4944
18931,18931,0,1,-53835,4203
18932,18932,0,1,-60583,2134
18933,18933,0,1,-63944,-2508
18934,18934,0,1,-62884,-10931
18935,18935,0,1,-56862,-23786
18936,18936,0,1,-46110,-40641
18937,18937,0,1,-31824,-59761
18938,18938,0,1,-16131,-78241
18939,18939,0,1,-1646,-92569
18940,18940,0,1,9109,-99610
18941,18941,0,1,14448,-97536
18942,18942,0,1,14097,-86529
18943,18943,0,1,9289,-68847
18944,18944,0,1,2322,-48323
18945,18945,0,1,-4408,-29293
18946,18946,0,1,-9390,-15409
18947,18947,0,1,-12758,-8647
18948,18948,0,1,-16400,-8928
18949,18949,0,1,-23286,-14352
18950,18950,0,1,-36139,-22003
18951,18951,0,1,-56010,-29048
18952,18952,0,1,-81272,-33569
18953,18953,0,1,-107527,-35067
18954,18954,0,1,-128598,-34374
18955,18955,0,1,-138322,-33046
18956,18956,0,1,-132639,-32607
18957,18957,0,1,-111217,-33900
18958,18958,0,1,-77896,-36740
18959,18959,0,1,-39797,-40119
18960,18960,0,1,-5371,-42627
18961,18961,0,1,18131,-43106
18962,18962,0,1,26825,-41159
18963,18963,0,1,21270,-37300
18964,18964,0,1,6062,-32686
18965,18965,0,1,-11835,-28686
18966,18966,0,1,-25623,-26251
18967,18967,0,1,-30924,-25598
18968,18968,0,1,-27172,-26151
18969,18969,0,1,-17646,-26790
18970,18970,0,1,-8050,-26491
18971,18971,0,1,-4268,-24801
18972,18972,0,1,-10090,-22083
18973,18973,0,1,-25754,-19472
18974,18974,0,1,-47727,-18394
18975,18975,0,1,-69913,-19963
18976,18976,0,1,-85696,-24441
18977,18977,0,1,-90124,-31029
18978,18978,0,1,-81503,-38107
18979,18979,0,1,-61813,-43820
18980,18980,0,1,-35820,-46788
18981,18981,0,1,-9429,-46687
18982,18982,0,1,12197,-44358
18983,18983,0,1,25995,-41544
18984,18984,0,1,31433,-40189
18985,18985,0,1,29914,-41644
18986,18986,0,1,23609,-46174
18987,18987,0,1,14229,-52843
18988,18988,0,1,2366,-59778
18989,18989,0,1,-12378,-64952
18990,18990,0,1,-30601,-66781
18991,18991,0,1,-51991,-64579
18992,18992,0,1,-74581,-58617
18993,18993,0,1,-94855,-49810
18994,18994,0,1,-108546,-39243
18995,18995,0,1,-112074,-27795
18996,18996,0,1,-103986,-16002
18997,18997,0,1,-85770,-4165
18998,18998,0,1,-61649,7277
18999,18999,0,1,-37397,17517
19000,19000,0,1,-18521,25351
19001,19001,0,1,-8646,29472
19002,19002,0,1,-8434,28940
19003,19003,0,1,-15669,23641
19004,19004,0,1,-26218,14475
19005,19005,0,1,-35613,3149
19006,19006,0,1,-40637,-8338
19007,19007,0,1,-40201,-18414
19008,19008,0,1,-35434,-26384
19009,19009,0,1,-28932,-32560
19010,19010,0,1,-23610,-37889
19011,19011,0,1,-21613,-43369
19012,19012,0,1,-23685,-49385
19013,19013,0,1,-29210,-55409
19014,19014,0,1,-36730,-60139
19015,19015,0,1,-44691,-62073
19016,19016,0,1,-52131,-60229
19017,19017,0,1,-58823,-54721
19018,19018,0,1,-65085,-46833
19019,19019,0,1,-71309,-38647
19020,19020,0,1,-77426,-32254
19021,19021,0,1,-82699,-28971
19022,19022,0,1,-85878,-28892
19023,19023,0,1,-85582,-30924
19024,19024,0,1,-80909,-33387
19025,19025,0,1,-71921,-34823
19026,19026,0,1,-59772,-34699
19027,19027,0,1,-46500,-33673
19028,19028,0,1,-34481,-33333
19029,19029,0,1,-25809,-35370
19030,19030,0,1,-21677,-40788
19031,19031,0,1,-22164,-49287
