Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
1486,1486,0,-73
1487,1487,0,-73
1488,1488,0,55
1489,1489,0,59
1490,1490,0,80
1491,1491,0,45
1492,1492,0,-29
1493,1493,0,84
1494,1494,0,-15
1495,1495,0,47
1496,1496,0,-23
1497,1497,0,-109
1498,1498,0,-66
1499,1499,0,-121
1500,1500,0,10
1501,1501,0,-14
1502,1502,0,23
1503,1503,0,78
1504,1504,0,30
1505,1505,0,33
1506,1506,0,136
1507,1507,0,151
1508,1508,0,43
1509,1509,0,137
1510,1510,0,40
1511,1511,0,110
1512,1512,0,90
1513,1513,0,-7
1514,1514,0,-13
1515,1515,0,-84
1516,1516,0,-32
1517,1517,0,-211
1518,1518,0,-214
1519,1519,0,-87
1520,1520,0,-56
1521,1521,0,78
1522,1522,0,-16
1523,1523,0,-57
1524,1524,0,33
1525,1525,0,119
1526,1526,0,82
1527,1527,0,114
1528,1528,0,-17
1529,1529,0,5
1530,1530,0,100
1531,1531,0,113
1532,1532,0,80
1533,1533,0,-16
1534,1534,0,-49
1535,1535,0,1
1536,1536,0,-20
1537,1537,0,-43
1538,1538,0,-16
1539,1539,0,31
1540,1540,0,42
1541,1541,0,-18
1542,1542,0,-12
1543,1543,0,3
1544,1544,0,41
1545,1545,0,62
1546,1546,0,46
1547,1547,0,-61
1548,1548,0,119
1549,1549,0,-25
1550,1550,0,120
1551,1551,0,-7
1552,1552,0,-8
1553,1553,0,58
1554,1554,0,10
1555,1555,0,42
1556,1556,0,36
1557,1557,0,140
1558,1558,0,52
1559,1559,0,19
1560,1560,0,-6
1561,1561,0,7
1562,1562,0,87
1563,1563,0,-32
1564,1564,0,-34
1565,1565,0,-15
1566,1566,0,-1
1567,1567,0,20
1568,1568,0,7
1569,1569,0,3
1570,1570,0,28
1571,1571,0,64
1572,1572,0,83
1573,1573,0,-78
1574,1574,0,-124
1575,1575,0,-37
1576,1576,0,-85
1577,1577,0,53
1578,1578,0,143
1579,1579,0,30
1580,1580,0,87
1581,1581,0,88
1582,1582,0,-34
1583,1583,0,-1
1584,1584,0,39
1585,1585,0,-21
1586,1586,0,66
1587,1587,0,-9
1588,1588,0,4
1589,1589,0,81
1590,1590,0,-37
1591,1591,0,-14
1592,1592,0,-43
1593,1593,0,-42
1594,1594,0,103
1595,1595,0,75
1596,1596,0,-74
1597,1597,0,-35
1598,1598,0,-12
1599,1599,0,-14
1600,1600,0,52
1601,1601,0,25
1602,1602,0,-87
1603,1603,0,5
1604,1604,0,6
1605,1605,0,64
1606,1606,0,63
1607,1607,0,31
1608,1608,0,61
1609,1609,0,48
1610,1610,0,0
1611,1611,0,34
1612,1612,0,27
1613,1613,0,105
1614,1614,0,46
1615,1615,0,-17
1616,1616,0,-54
1617,1617,0,41
1618,1618,0,-21
1619,1619,0,14
1620,1620,0,30
1621,1621,0,-4
1622,1622,0,52
1623,1623,0,10
1624,1624,0,27
1625,1625,0,-71
1626,1626,0,18
1627,1627,0,63
1628,1628,0,55
1629,1629,0,-70
1630,1630,0,64
1631,1631,0,138
1632,1632,0,57
1633,1633,0,36
1634,1634,0,-49
1635,1635,0,-12
1636,1636,0,47
1637,1637,0,29
1638,1638,0,-67
1639,1639,0,77
1640,1640,0,-85
1641,1641,0,-71
1642,1642,0,-75
1643,1643,0,-76
1644,1644,0,-17
1645,1645,0,84
1646,1646,0,38
1647,1647,0,-71
1648,1648,0,-56
1649,1649,0,-4
1650,1650,0,25
1651,1651,0,13
1652,1652,0,21
1653,1653,0,31
1654,1654,0,26
1655,1655,0,26
1656,1656,0,22
1657,1657,0,-12
1658,1658,0,41
1659,1659,0,25
1660,1660,0,-25
1661,1661,0,63
1662,1662,0,15
1663,1663,0,-18
1664,1664,0,92
1665,1665,0,79
1666,1666,0,1003
1667,1667,0,644
1668,1668,0,83
1669,1669,0,-531
1670,1670,0,-548
1671,1671,0,-500
1672,1672,0,-91
1673,1673,0,188
1674,1674,0,147
1675,1675,0,145
1676,1676,0,-69
1677,1677,0,-107
1678,1678,0,-68
1679,1679,0,-210
1680,1680,0,-13
1681,1681,0,138
1682,1682,0,241
1683,1683,0,242
1684,1684,0,-49
1685,1685,0,-140
1686,1686,0,-103
1687,1687,0,-88
1688,1688,0,16
1689,1689,0,47
1690,1690,0,57
1691,1691,0,125
1692,1692,0,77
1693,1693,0,-18
1694,1694,0,-15
1695,1695,0,-50
1696,1696,0,-47
1697,1697,0,23
1698,1698,0,88
1699,1699,0,30
1700,1700,0,36
1701,1701,0,58
1702,1702,0,-13
1703,1703,0,23
1704,1704,0,65
1705,1705,0,24
1706,1706,0,39
1707,1707,0,19
1708,1708,0,-95
1709,1709,0,39
1710,1710,0,67
1711,1711,0,-67
1712,1712,0,28
1713,1713,0,10
1714,1714,0,103
1715,1715,0,94
1716,1716,0,-31
1717,1717,0,0
1718,1718,0,-25
1719,1719,0,43
1720,1720,0,73
1721,1721,0,10
1722,1722,0,11
1723,1723,0,50
1724,1724,0,39
1725,1725,0,-15
1726,1726,0,3
1727,1727,0,14
1728,1728,0,21
1729,1729,0,-44
1730,1730,0,-24
1731,1731,0,27
1732,1732,0,70
1733,1733,0,148
1734,1734,0,113
1735,1735,0,61
1736,1736,0,37
1737,1737,0,-30
1738,1738,0,11
1739,1739,0,125
1740,1740,0,91
1741,1741,0,9
1742,1742,0,84
1743,1743,0,-18
1744,1744,0,-24
1745,1745,0,11
1746,1746,0,-30
1747,1747,0,35
1748,1748,0,9
1749,1749,0,-24
1750,1750,0,62
1751,1751,0,83
1752,1752,0,-23
1753,1753,0,-54
1754,1754,0,-15
1755,1755,0,-8
1756,1756,0,74
1757,1757,0,64
1758,1758,0,-31
1759,1759,0,-39
1760,1760,0,41
1761,1761,0,-7
1762,1762,0,13
1763,1763,0,-11
1764,1764,0,35
1765,1765,0,88
1766,1766,0,22
1767,1767,0,-45
1768,1768,0,-237
1769,1769,0,-13
1770,1770,0,140
1771,1771,0,-98
1772,1772,0,95
1773,1773,0,83
1774,1774,0,-6
1775,1775,0,61
1776,1776,0,58
1777,1777,0,33
1778,1778,0,-56
1779,1779,0,85
1780,1780,0,15
1781,1781,0,6
1782,1782,0,-26
1783,1783,0,20
1784,1784,0,-30
1785,1785,0,-75
1786,1786,0,22
1787,1787,0,-23
1788,1788,0,27
1789,1789,0,54
1790,1790,0,8
1791,1791,0,24
1792,1792,0,-108
1793,1793,0,-38
1794,1794,0,-51
1795,1795,0,59
1796,1796,0,99
1797,1797,0,-51
1798,1798,0,99
1799,1799,0,99
1800,1800,0,16
1801,1801,0,57
1802,1802,0,25
1803,1803,0,-42
1804,1804,0,-2
1805,1805,0,-80
1806,1806,0,3
1807,1807,0,61
1808,1808,0,-18
1809,1809,0,30
1810,1810,0,-19
1811,1811,0,47
1812,1812,0,35
1813,1813,0,17
1814,1814,0,-6
1815,1815,0,27
1816,1816,0,49
1817,1817,0,6
1818,1818,0,-6
1819,1819,0,38
1820,1820,0,9
1821,1821,0,49
1822,1822,0,32
1823,1823,0,17
1824,1824,0,4
1825,1825,0,2
1826,1826,0,-8
1827,1827,0,40
1828,1828,0,32
1829,1829,0,0
1830,1830,0,90
1831,1831,0,-37
1832,1832,0,-20
1833,1833,0,33
1834,1834,0,51
1835,1835,0,42
1836,1836,0,-12
1837,1837,0,-73
1838,1838,0,-15
1839,1839,0,-25
1840,1840,0,1
1841,1841,0,13
1842,1842,0,-63
1843,1843,0,-2
1844,1844,0,36
1845,1845,0,-41
1846,1846,0,-64
1847,1847,0,42
1848,1848,0,-4
1849,1849,0,109
1850,1850,0,26
1851,1851,0,8
1852,1852,0,21
1853,1853,0,41
1854,1854,0,-29
1855,1855,0,-5
1856,1856,0,56
1857,1857,0,11
1858,1858,0,37
1859,1859,0,13
1860,1860,0,-36
1861,1861,0,31
1862,1862,0,-18
1863,1863,0,58
1864,1864,0,45
1865,1865,0,5
1866,1866,0,-17
1867,1867,0,-30
1868,1868,0,12
1869,1869,0,-1
1870,1870,0,82
1871,1871,0,85
1872,1872,0,54
1873,1873,0,-43
1874,1874,0,-21
1875,1875,0,57
1876,1876,0,5
1877,1877,0,71
1878,1878,0,-88
1879,1879,0,30
1880,1880,0,117
1881,1881,0,-11
1882,1882,0,-2
1883,1883,0,-69
1884,1884,0,3
1885,1885,0,17
1886,1886,0,35
1887,1887,0,16
1888,1888,0,-56
1889,1889,0,100
1890,1890,0,133
1891,1891,0,129
1892,1892,0,56
1893,1893,0,21
1894,1894,0,127
1895,1895,0,142
1896,1896,0,117
1897,1897,0,166
1898,1898,0,-19
1899,1899,0,68
1900,1900,0,36
1901,1901,0,-162
1902,1902,0,-16
1903,1903,0,110
1904,1904,0,95
1905,1905,0,-23
1906,1906,0,-83
1907,1907,0,-36
1908,1908,0,-35
1909,1909,0,-43
1910,1910,0,60
1911,1911,0,127
1912,1912,0,178
1913,1913,0,165
1914,1914,0,52
1915,1915,0,-106
1916,1916,0,-109
1917,1917,0,-115
1918,1918,0,-142
1919,1919,0,-74
1920,1920,0,-18
1921,1921,0,39
1922,1922,0,111
1923,1923,0,199
1924,1924,0,5
1925,1925,0,-97
1926,1926,0,41
1927,1927,0,29
1928,1928,0,-21
1929,1929,0,2
1930,1930,0,66
1931,1931,0,-40
1932,1932,0,35
1933,1933,0,52
1934,1934,0,-24
1935,1935,0,-97
1936,1936,0,-61
1937,1937,0,54
1938,1938,0,37
1939,1939,0,18
1940,1940,0,-167
1941,1941,0,29
1942,1942,0,161
1943,1943,0,-182
1944,1944,0,49
1945,1945,0,74
1946,1946,0,20
1947,1947,0,-27
1948,1948,0,-40
1949,1949,0,13
1950,1950,0,39
1951,1951,0,-23
1952,1952,0,-25
1953,1953,0,56
1954,1954,0,90
1955,1955,0,11
1956,1956,0,37
1957,1957,0,-71
1958,1958,0,41
1959,1959,0,48
1960,1960,0,-11
1961,1961,0,8
1962,1962,0,-71
1963,1963,0,14
1964,1964,0,58
1965,1965,0,-2
1966,1966,0,-72
1967,1967,0,8
1968,1968,0,139
1969,1969,0,68
1970,1970,0,329
1971,1971,0,42
1972,1972,0,169
1973,1973,0,173
1974,1974,0,-63
1975,1975,0,34
1976,1976,0,-19
1977,1977,0,-59
1978,1978,0,-38
1979,1979,0,-97
1980,1980,0,-93
1981,1981,0,-49
1982,1982,0,-88
1983,1983,0,-49
1984,1984,0,8
1985,1985,0,-1
1986,1986,0,73
1987,1987,0,55
1988,1988,0,-44
1989,1989,0,39
1990,1990,0,83
1991,1991,0,110
1992,1992,0,92
1993,1993,0,37
1994,1994,0,56
1995,1995,0,88
1996,1996,0,134
1997,1997,0,19
1998,1998,0,-28
1999,1999,0,-48
2000,2000,0,17
2001,2001,0,-4
2002,2002,0,-48
2003,2003,0,-58
2004,2004,0,-29
2005,2005,0,-6
2006,2006,0,-6
2007,2007,0,-108
2008,2008,0,-110
2009,2009,0,-45
2010,2010,0,-23
2011,2011,0,-117
2012,2012,0,36
2013,2013,0,-66
2014,2014,0,21
2015,2015,0,115
2016,2016,0,-20
2017,2017,0,91
2018,2018,0,67
2019,2019,0,19
2020,2020,0,105
2021,2021,0,95
2022,2022,0,70
2023,2023,0,65
2024,2024,0,87
2025,2025,0,-107
2026,2026,0,81
2027,2027,0,8
2028,2028,0,-7
2029,2029,0,21
2030,2030,0,-35
2031,2031,0,-8
2032,2032,0,-29
2033,2033,0,-191
2034,2034,0,-123
2035,2035,0,-126
2036,2036,0,-96
2037,2037,0,343
2038,2038,0,203
2039,2039,0,15
2040,2040,0,-59
2041,2041,0,-46
2042,2042,0,-79
2043,2043,0,7
2044,2044,0,45
2045,2045,0,135
2046,2046,0,90
2047,2047,0,105
2048,2048,0,-23
2049,2049,0,-70
2050,2050,0,-14
2051,2051,0,-26
2052,2052,0,88
2053,2053,0,28
2054,2054,0,17
2055,2055,0,-15
2056,2056,0,-97
2057,2057,0,-53
2058,2058,0,-56
2059,2059,0,15
2060,2060,0,30
2061,2061,0,-38
2062,2062,0,5
2063,2063,0,52
2064,2064,0,-42
2065,2065,0,1
2066,2066,0,47
2067,2067,0,-93
2068,2068,0,14
2069,2069,0,61
2070,2070,0,18
2071,2071,0,49
2072,2072,0,-18
2073,2073,0,149
2074,2074,0,127
2075,2075,0,26
2076,2076,0,78
2077,2077,0,17
2078,2078,0,109
2079,2079,0,-9
2080,2080,0,52
2081,2081,0,-25
2082,2082,0,33
2083,2083,0,55
2084,2084,0,-22
2085,2085,0,-59
2086,2086,0,-97
2087,2087,0,39
2088,2088,0,41
2089,2089,0,31
2090,2090,0,8
2091,2091,0,-27
2092,2092,0,26
2093,2093,0,55
2094,2094,0,29
2095,2095,0,31
2096,2096,0,105
2097,2097,0,141
2098,2098,0,65
2099,2099,0,3
2100,2100,0,7
2101,2101,0,28
2102,2102,0,14
2103,2103,0,9
2104,2104,0,32
2105,2105,0,61
2106,2106,0,-10
2107,2107,0,6
2108,2108,0,-41
2109,2109,0,-49
2110,2110,0,91
2111,2111,0,-16
2112,2112,0,-62
2113,2113,0,-20
2114,2114,0,-14
2115,2115,0,82
2116,2116,0,95
2117,2117,0,19
2118,2118,0,5
2119,2119,0,54
2120,2120,0,117
2121,2121,0,128
2122,2122,0,33
2123,2123,0,16
2124,2124,0,39
2125,2125,0,-26
2126,2126,0,9
2127,2127,0,4
2128,2128,0,-18
2129,2129,0,15
2130,2130,0,52
2131,2131,0,-7
2132,2132,0,-76
2133,2133,0,-53
2134,2134,0,7
2135,2135,0,0
2136,2136,0,-22
2137,2137,0,18
2138,2138,0,74
2139,2139,0,-21
2140,2140,0,-15
2141,2141,0,89
2142,2142,0,14
2143,2143,0,-21
2144,2144,0,-3
2145,2145,0,-48
2146,2146,0,32
2147,2147,0,77
2148,2148,0,68
2149,2149,0,4
2150,2150,0,47
2151,2151,0,-129
2152,2152,0,-26
2153,2153,0,0
2154,2154,0,-80
2155,2155,0,93
2156,2156,0,-17
2157,2157,0,101
2158,2158,0,32
2159,2159,0,-89
2160,2160,0,-19
2161,2161,0,-63
2162,2162,0,1
2163,2163,0,-38
2164,2164,0,0
2165,2165,0,-31
2166,2166,0,90
2167,2167,0,-42
2168,2168,0,-32
2169,2169,0,42
2170,2170,0,23
2171,2171,0,92
2172,2172,0,-54
2173,2173,0,16
2174,2174,0,46
2175,2175,0,16
2176,2176,0,-9
2177,2177,0,9
2178,2178,0,83
2179,2179,0,12
2180,2180,0,65
2181,2181,0,23
2182,2182,0,0
2183,2183,0,44
2184,2184,0,-8
2185,2185,0,-51
2186,2186,0,-202
2187,2187,0,-69
2188,2188,0,116
2189,2189,0,-103
2190,2190,0,141
2191,2191,0,-10
2192,2192,0,-166
2193,2193,0,177
2194,2194,0,-2
2195,2195,0,-94
2196,2196,0,77
2197,2197,0,105
2198,2198,0,19
2199,2199,0,7
2200,2200,0,-5
2201,2201,0,15
2202,2202,0,101
2203,2203,0,144
2204,2204,0,46
2205,2205,0,-39
2206,2206,0,-49
2207,2207,0,39
2208,2208,0,36
2209,2209,0,-45
2210,2210,0,59
2211,2211,0,36
2212,2212,0,-32
2213,2213,0,97
2214,2214,0,30
2215,2215,0,30
2216,2216,0,86
2217,2217,0,30
2218,2218,0,-29
2219,2219,0,-12
2220,2220,0,-10
2221,2221,0,-23
2222,2222,0,-2
2223,2223,0,57
2224,2224,0,-66
2225,2225,0,-121
2226,2226,0,40
2227,2227,0,50
2228,2228,0,112
2229,2229,0,118
2230,2230,0,151
2231,2231,0,19
2232,2232,0,-82
2233,2233,0,-94
2234,2234,0,46
2235,2235,0,148
2236,2236,0,37
2237,2237,0,-26
2238,2238,0,-35
2239,2239,0,5
2240,2240,0,55
2241,2241,0,65
2242,2242,0,-16
2243,2243,0,17
2244,2244,0,24
2245,2245,0,21
2246,2246,0,13
2247,2247,0,35
2248,2248,0,76
2249,2249,0,72
2250,2250,0,62
2251,2251,0,17
2252,2252,0,-19
2253,2253,0,-14
2254,2254,0,-12
2255,2255,0,50
2256,2256,0,-14
2257,2257,0,26
2258,2258,0,77
2259,2259,0,-39
2260,2260,0,48
2261,2261,0,6
2262,2262,0,9
2263,2263,0,50
2264,2264,0,0
2265,2265,0,9
2266,2266,0,-2
2267,2267,0,-54
2268,2268,0,-164
2269,2269,0,-56
2270,2270,0,1
2271,2271,0,63
2272,2272,0,32
2273,2273,0,-6
2274,2274,0,-4
2275,2275,0,6
2276,2276,0,94
2277,2277,0,63
2278,2278,0,-26
2279,2279,0,-112
2280,2280,0,14
2281,2281,0,111
2282,2282,0,-11
2283,2283,0,10
2284,2284,0,24
2285,2285,0,-106
2286,2286,0,-16
2287,2287,0,55
2288,2288,0,1
2289,2289,0,43
2290,2290,0,58
2291,2291,0,65
2292,2292,0,-20
2293,2293,0,-5
2294,2294,0,60
2295,2295,0,-34
2296,2296,0,-35
2297,2297,0,35
2298,2298,0,-54
2299,2299,0,11
2300,2300,0,-21
2301,2301,0,-75
2302,2302,0,-37
2303,2303,0,41
2304,2304,0,50
2305,2305,0,11
2306,2306,0,-15
2307,2307,0,0
2308,2308,0,141
2309,2309,0,64
2310,2310,0,38
2311,2311,0,-112
2312,2312,0,-31
2313,2313,0,103
2314,2314,0,46
2315,2315,0,-45
2316,2316,0,5
2317,2317,0,-15
2318,2318,0,-3
2319,2319,0,35
2320,2320,0,-26
2321,2321,0,-37
2322,2322,0,-54
2323,2323,0,-12
2324,2324,0,47
2325,2325,0,-81
2326,2326,0,97
2327,2327,0,72
2328,2328,0,87
2329,2329,0,35
2330,2330,0,-51
2331,2331,0,-4
2332,2332,0,-1
2333,2333,0,34
2334,2334,0,-15
2335,2335,0,17
2336,2336,0,109
2337,2337,0,-64
2338,2338,0,-10
2339,2339,0,64
2340,2340,0,93
2341,2341,0,61
2342,2342,0,-20
2343,2343,0,-31
2344,2344,0,-58
2345,2345,0,2
2346,2346,0,-2
2347,2347,0,-2
2348,2348,0,12
2349,2349,0,48
2350,2350,0,26
2351,2351,0,-4
2352,2352,0,-20
2353,2353,0,-43
2354,2354,0,22
2355,2355,0,74
2356,2356,0,-54
2357,2357,0,-47
2358,2358,0,15
2359,2359,0,54
2360,2360,0,96
2361,2361,0,33
2362,2362,0,-15
2363,2363,0,-22
2364,2364,0,-17
2365,2365,0,51
2366,2366,0,16
2367,2367,0,-37
2368,2368,0,49
2369,2369,0,-35
2370,2370,0,-80
2371,2371,0,28
2372,2372,0,43
2373,2373,0,105
2374,2374,0,23
2375,2375,0,40
2376,2376,0,29
2377,2377,0,81
2378,2378,0,119
2379,2379,0,185
2380,2380,0,141
2381,2381,0,166
2382,2382,0,-1
2383,2383,0,-38
2384,2384,0,-83
2385,2385,0,-185
2386,2386,0,-80
2387,2387,0,70
2388,2388,0,13
2389,2389,0,-32
2390,2390,0,149
2391,2391,0,14
2392,2392,0,128
2393,2393,0,-26
2394,2394,0,-89
2395,2395,0,8
2396,2396,0,96
2397,2397,0,-3
2398,2398,0,34
2399,2399,0,-2
2400,2400,0,26
2401,2401,0,87
2402,2402,0,-34
2403,2403,0,-1
2404,2404,0,3
2405,2405,0,36
2406,2406,0,47
2407,2407,0,35
2408,2408,0,-86
2409,2409,0,-40
2410,2410,0,63
2411,2411,0,-52
2412,2412,0,-10
2413,2413,0,17
2414,2414,0,11
2415,2415,0,-11
2416,2416,0,-10
2417,2417,0,11
2418,2418,0,12
2419,2419,0,44
2420,2420,0,-20
2421,2421,0,-137
2422,2422,0,-32
2423,2423,0,36
2424,2424,0,168
2425,2425,0,83
2426,2426,0,57
2427,2427,0,-5
2428,2428,0,69
2429,2429,0,63
2430,2430,0,23
2431,2431,0,40
2432,2432,0,81
2433,2433,0,84
2434,2434,0,-43
2435,2435,0,-28
2436,2436,0,-50
2437,2437,0,9
2438,2438,0,-23
2439,2439,0,57
2440,2440,0,54
2441,2441,0,-35
2442,2442,0,114
2443,2443,0,64
2444,2444,0,-37
2445,2445,0,-27
2446,2446,0,-59
2447,2447,0,-15
2448,2448,0,65
2449,2449,0,43
2450,2450,0,-12
2451,2451,0,61
2452,2452,0,110
2453,2453,0,-13
2454,2454,0,7
2455,2455,0,44
2456,2456,0,28
2457,2457,0,50
2458,2458,0,26
2459,2459,0,35
2460,2460,0,43
2461,2461,0,18
2462,2462,0,14
2463,2463,0,-15
2464,2464,0,23
2465,2465,0,54
2466,2466,0,-20
2467,2467,0,-4
2468,2468,0,-31
2469,2469,0,29
2470,2470,0,35
2471,2471,0,13
2472,2472,0,-18
2473,2473,0,31
2474,2474,0,100
2475,2475,0,54
2476,2476,0,-9
2477,2477,0,-13
2478,2478,0,15
2479,2479,0,53
2480,2480,0,71
2481,2481,0,77
2482,2482,0,-35
2483,2483,0,-2
2484,2484,0,20
2485,2485,0,12
2486,2486,0,68
2487,2487,0,-37
2488,2488,0,10
2489,2489,0,-21
2490,2490,0,39
2491,2491,0,148
2492,2492,0,14
2493,2493,0,30
2494,2494,0,-46
2495,2495,0,-19
2496,2496,0,-54
2497,2497,0,38
2498,2498,0,66
2499,2499,0,-35
2500,2500,0,-15
2501,2501,0,15
2502,2502,0,-30
2503,2503,0,-50
2504,2504,0,-129
2505,2505,0,19
2506,2506,0,131
2507,2507,0,93
2508,2508,0,84
2509,2509,0,45
2510,2510,0,30
2511,2511,0,100
2512,2512,0,123
2513,2513,0,14
2514,2514,0,32
2515,2515,0,9
2516,2516,0,-69
2517,2517,0,1
2518,2518,0,-19
2519,2519,0,-14
2520,2520,0,11
2521,2521,0,36
2522,2522,0,1
2523,2523,0,-45
2524,2524,0,12
2525,2525,0,-5
2526,2526,0,21
2527,2527,0,-13
2528,2528,0,-31
2529,2529,0,11
2530,2530,0,101
2531,2531,0,56
2532,2532,0,17
2533,2533,0,42
2534,2534,0,14
2535,2535,0,45
2536,2536,0,62
2537,2537,0,29
2538,2538,0,78
2539,2539,0,1
2540,2540,0,-4
2541,2541,0,-35
2542,2542,0,-19
2543,2543,0,18
2544,2544,0,-13
2545,2545,0,7
2546,2546,0,-46
2547,2547,0,9
2548,2548,0,73
2549,2549,0,-23
2550,2550,0,-55
2551,2551,0,-95
2552,2552,0,11
2553,2553,0,115
2554,2554,0,94
2555,2555,0,-30
2556,2556,0,-80
2557,2557,0,1
2558,2558,0,48
2559,2559,0,24
2560,2560,0,-8
2561,2561,0,65
2562,2562,0,52
2563,2563,0,12
2564,2564,0,-4
2565,2565,0,-49
2566,2566,0,15
2567,2567,0,54
2568,2568,0,30
2569,2569,0,62
2570,2570,0,3
2571,2571,0,59
2572,2572,0,92
2573,2573,0,-21
2574,2574,0,18
2575,2575,0,26
2576,2576,0,-29
2577,2577,0,-16
2578,2578,0,-20
2579,2579,0,47
2580,2580,0,-55
2581,2581,0,16
2582,2582,0,-35
2583,2583,0,-25
2584,2584,0,30
2585,2585,0,2
2586,2586,0,14
2587,2587,0,-71
2588,2588,0,67
2589,2589,0,28
2590,2590,0,-1
2591,2591,0,183
2592,2592,0,86
2593,2593,0,-55
2594,2594,0,154
2595,2595,0,-52
2596,2596,0,-81
2597,2597,0,-53
2598,2598,0,202
2599,2599,0,1
2600,2600,0,-82
2601,2601,0,-69
2602,2602,0,8
2603,2603,0,87
2604,2604,0,-45
2605,2605,0,-64
2606,2606,0,-45
2607,2607,0,57
2608,2608,0,27
2609,2609,0,-81
2610,2610,0,110
2611,2611,0,91
2612,2612,0,-119
2613,2613,0,-42
2614,2614,0,11
2615,2615,0,-187
2616,2616,0,6
2617,2617,0,26
2618,2618,0,-69
2619,2619,0,151
2620,2620,0,123
2621,2621,0,35
2622,2622,0,105
2623,2623,0,30
2624,2624,0,48
2625,2625,0,75
2626,2626,0,71
2627,2627,0,86
2628,2628,0,-21
2629,2629,0,59
2630,2630,0,49
2631,2631,0,87
2632,2632,0,-51
2633,2633,0,-43
2634,2634,0,5
2635,2635,0,-28
2636,2636,0,53
2637,2637,0,-30
2638,2638,0,-19
2639,2639,0,8
2640,2640,0,32
2641,2641,0,40
2642,2642,0,-57
2643,2643,0,-74
2644,2644,0,-100
2645,2645,0,41
2646,2646,0,67
2647,2647,0,15
2648,2648,0,19
2649,2649,0,57
2650,2650,0,60
2651,2651,0,-35
2652,2652,0,7
2653,2653,0,-2
2654,2654,0,29
2655,2655,0,4
2656,2656,0,-3
2657,2657,0,105
2658,2658,0,69
2659,2659,0,29
2660,2660,0,-14
2661,2661,0,26
2662,2662,0,-19
2663,2663,0,24
2664,2664,0,-10
2665,2665,0,-78
2666,2666,0,-44
2667,2667,0,60
2668,2668,0,105
2669,2669,0,18
2670,2670,0,-79
2671,2671,0,-88
2672,2672,0,52
2673,2673,0,64
2674,2674,0,38
2675,2675,0,-22
2676,2676,0,46
2677,2677,0,39
2678,2678,0,35
2679,2679,0,-19
2680,2680,0,-49
2681,2681,0,10
2682,2682,0,23
2683,2683,0,18
2684,2684,0,31
2685,2685,0,-11
2686,2686,0,42
2687,2687,0,30
2688,2688,0,24
2689,2689,0,3
2690,2690,0,1
2691,2691,0,69
2692,2692,0,-41
2693,2693,0,18
2694,2694,0,0
2695,2695,0,-17
2696,2696,0,19
2697,2697,0,-51
2698,2698,0,31
2699,2699,0,67
2700,2700,0,80
2701,2701,0,87
2702,2702,0,13
2703,2703,0,-35
2704,2704,0,53
2705,2705,0,37
2706,2706,0,-84
2707,2707,0,-34
2708,2708,0,-8
2709,2709,0,-8
2710,2710,0,55
2711,2711,0,-67
2712,2712,0,-78
2713,2713,0,42
2714,2714,0,-30
2715,2715,0,45
2716,2716,0,-1
2717,2717,0,-3
2718,2718,0,-32
2719,2719,0,97
2720,2720,0,-56
2721,2721,0,-51
2722,2722,0,14
2723,2723,0,-117
2724,2724,0,64
2725,2725,0,-26
2726,2726,0,-14
2727,2727,0,102
2728,2728,0,-6
2729,2729,0,15
2730,2730,0,6
2731,2731,0,-10
2732,2732,0,-126
2733,2733,0,-204
2734,2734,0,-190
2735,2735,0,-10
2736,2736,0,-60
2737,2737,0,-40
2738,2738,0,-6
2739,2739,0,11
2740,2740,0,-280
2741,2741,0,-178
2742,2742,0,-17
2743,2743,0,35
2744,2744,0,-65
2745,2745,0,-10
2746,2746,0,52
2747,2747,0,-16
2748,2748,0,23
2749,2749,0,-3
2750,2750,0,40
2751,2751,0,68
2752,2752,0,26
2753,2753,0,-46
2754,2754,0,-23
2755,2755,0,9
2756,2756,0,61
2757,2757,0,74
2758,2758,0,-46
2759,2759,0,-39
2760,2760,0,63
2761,2761,0,39
2762,2762,0,4
2763,2763,0,51
2764,2764,0,67
2765,2765,0,28
2766,2766,0,47
2767,2767,0,-3
2768,2768,0,63
2769,2769,0,16
2770,2770,0,21
2771,2771,0,141
2772,2772,0,77
2773,2773,0,-84
2774,2774,0,29
2775,2775,0,40
2776,2776,0,-7
2777,2777,0,64
2778,2778,0,82
2779,2779,0,34
2780,2780,0,26
2781,2781,0,-54
2782,2782,0,-11
2783,2783,0,72
2784,2784,0,91
2785,2785,0,-39
2786,2786,0,5
2787,2787,0,59
2788,2788,0,54
2789,2789,0,-15
2790,2790,0,-91
2791,2791,0,12
2792,2792,0,68
2793,2793,0,31
2794,2794,0,34
2795,2795,0,5
2796,2796,0,-33
2797,2797,0,-16
2798,2798,0,12
2799,2799,0,5
2800,2800,0,-35
2801,2801,0,59
2802,2802,0,98
2803,2803,0,44
2804,2804,0,32
2805,2805,0,-60
2806,2806,0,-44
2807,2807,0,49
2808,2808,0,-20
2809,2809,0,-45
2810,2810,0,69
2811,2811,0,55
2812,2812,0,-93
2813,2813,0,-125
2814,2814,0,70
2815,2815,0,-139
2816,2816,0,52
2817,2817,0,20
2818,2818,0,31
2819,2819,0,170
2820,2820,0,63
2821,2821,0,-115
2822,2822,0,27
2823,2823,0,49
