Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
395,395,0,-5,129148,-22365,0,-1784419,1248384,1,-43094170,-14
396,396,0,-56,22364,129148,0,-1743409,1625752,1,-34960800,-13
397,397,0,36,-129149,22364,0,-1640119,1921470,1,-27492990,-10
398,398,0,114,-22365,-129149,0,-1533166,1975084,1,-23849478,-8
399,399,0,34,129148,-22365,0,-1434128,1958783,1,-25421532,-25
400,400,0,-2,22364,129148,0,-1402287,1831122,1,-31009238,-5
401,401,0,-5,-129149,22364,0,-1277258,1578321,1,-35088714,-8
402,402,0,63,-22365,-129149,0,-1249738,1490603,1,-29710822,-18
403,403,0,141,129148,-22365,0,-1016431,1838663,1,-13937366,-24
404,404,0,23,22364,129148,0,-987532,2203125,1,4910966,-11
405,405,0,-32,-129149,22364,0,-1224800,2350762,1,20384416,-18
406,406,0,53,-22365,-129149,0,-1434567,2322468,1,31051236,-21
407,407,0,-31,129148,-22365,0,-1468410,2141401,1,37479730,-19
408,408,0,66,22364,129148,0,-1430542,1755496,1,39653776,-10
409,409,0,-23,-129149,22364,0,-1337072,1391546,1,34525654,-12
410,410,0,-107,-22365,-129149,0,-1153686,965497,1,9830244,-14
411,411,0,31,129148,-22365,0,-737415,687906,1,-77080434,-8
412,412,0,48,22364,129148,0,-228052,538008,1,-269105866,-21
413,413,0,111,-129149,22364,0,101751,572554,1,-197535713,-12
414,414,0,32,-22365,-129149,0,250112,858785,1,20347518,-3
415,415,0,-78,129148,-22365,0,6871,1323710,1,102674119,-23
416,416,0,-1,22364,129148,0,-313068,1711185,1,117642250,-17
417,417,0,13,-129149,22364,0,-745666,1977962,1,108552768,-25
418,418,0,89,-22365,-129149,0,-1242030,2049881,1,93138222,-17
419,419,0,-219,129148,-22365,0,-1756927,2060377,1,77071936,-17
420,420,0,-73,22364,129148,0,-2159332,1875170,1,59984052,-9
421,421,0,37,-129149,22364,0,-2165250,1581657,1,38298942,-29
422,422,0,89,-22365,-129149,0,-1748128,1231522,1,2600818,-14
423,423,0,-1,129148,-22365,0,-1140064,972475,1,-70732540,-27
424,424,0,44,22364,129148,0,-578039,903088,1,-212382172,-13
425,425,0,44,-129149,22364,0,-91533,1001021,1,-270192747,-11
426,426,0,9,-22365,-129149,0,333142,1198611,1,-118428648,-18
427,427,0,103,129148,-22365,0,468507,1400993,1,5005266,-15
428,428,0,40,22364,129148,0,337520,1826154,1,75877064,-22
429,429,0,42,-129149,22364,0,-55214,1950882,1,124345819,-14
430,430,0,97,-22365,-129149,0,-560466,1904551,1,152315484,-19
431,431,0,-20,129148,-22365,0,-982707,1807433,1,150645076,-21
432,432,0,-10,22364,129148,0,-1379642,1476157,1,123294804,-19
433,433,0,28,-129149,22364,0,-1649554,1129031,1,84909526,-18
434,434,0,-16,-22365,-129149,0,-1861437,873650,1,42284208,-18
435,435,0,-30,129148,-22365,0,-1919493,744067,1,-8871764,-9
436,436,0,-12,22364,129148,0,-1643264,736826,1,-72392348,-21
437,437,0,82,-129149,22364,0,-1187966,1022456,1,-117241876,-23
438,438,0,77,-22365,-129149,0,-893017,1430919,1,-89720346,-4
439,439,0,-6,129148,-22365,0,-901093,1833946,1,-23990894,-14
440,440,0,-92,22364,129148,0,-1103591,2128717,1,22008596,-15
441,441,0,30,-129149,22364,0,-1656684,2287143,1,40932528,-14
442,442,0,98,-22365,-129149,0,-2308586,2656654,1,43749726,-20
443,443,0,7,129148,-22365,0,-2718519,2744403,1,40292696,-20
444,444,0,-107,22364,129148,0,-2989381,2502537,1,36450680,-22
445,445,0,31,-129149,22364,0,-3145023,2185952,1,35722604,-7
446,446,0,-18,-22365,-129149,0,-2999727,1853405,1,40742190,-13
447,447,0,42,129148,-22365,0,-2687642,1377548,1,54136794,-1
448,448,0,39,22364,129148,0,-2088224,804973,1,76741748,-13
449,449,0,-44,-129149,22364,0,-1547352,244271,1,100122810,-2
450,450,0,-39,-22365,-129149,0,-1224799,-63493,1,99340116,-24
451,451,0,-19,129148,-22365,0,-1095656,-210125,1,54880372,-18
452,452,0,-30,22364,129148,0,-1022475,-100681,1,-27425286,-18
453,453,0,-12,-129149,22364,0,-862069,146321,1,-149772242,-17
454,454,0,180,-22365,-129149,0,-692122,353381,1,-294244642,-26
455,455,0,-15,129148,-22365,0,-500506,549574,1,-287276014,-30
456,456,0,22,22364,129148,0,-171320,846130,1,-164755992,-20
457,457,0,117,-129149,22364,0,129132,1197134,1,-81138887,-23
458,458,0,-43,-22365,-129149,0,345281,1460409,1,-28734970,-3
459,459,0,4,129148,-22365,0,333965,1557502,1,16734890,-15
460,460,0,-77,22364,129148,0,219745,1590940,1,62071772,-11
461,461,0,110,-129149,22364,0,-88717,1552751,1,91878395,-26
462,462,0,5,-22365,-129149,0,-455783,1480017,1,83871270,-4
463,463,0,24,129148,-22365,0,-755209,1580656,1,48964006,-23
464,464,0,-49,22364,129148,0,-900915,1646963,1,15163168,-25
465,465,0,-91,-129149,22364,0,-920163,1875056,1,-6987746,-20
466,466,0,-131,-22365,-129149,0,-801382,2304750,1,-19372552,-24
467,467,0,-56,129148,-22365,0,-689057,2436176,1,-26266674,-22
468,468,0,22,22364,129148,0,-504175,2159478,1,-31315296,-14
469,469,0,4,-129149,22364,0,-362095,1857606,1,-36992388,-25
470,470,0,52,-22365,-129149,0,-240117,1540550,1,-43724950,-23
471,471,0,113,129148,-22365,0,-119466,1163491,1,-46656784,-18
472,472,0,61,22364,129148,0,-47280,821246,1,-32909239,-15
473,473,0,-5,-129149,22364,0,12818,718724,1,-3571700,-20
474,474,0,-6,-22365,-129149,0,130080,919774,1,13195984,-9
475,475,0,80,129148,-22365,0,266749,1301372,1,8895302,-21
476,476,0,45,22364,129148,0,135303,1958145,1,-2587508,-17
477,477,0,20,-129149,22364,0,19873,2295863,1,-13172522,-11
478,478,0,-87,-22365,-129149,0,-121,2214740,1,-20799128,-15
479,479,0,183,129148,-22365,0,35590,2145985,1,-24689168,-15
480,480,0,-74,22364,129148,0,351579,2154195,1,-23120514,-22
481,481,0,-172,-129149,22364,0,422015,2088912,1,-13531824,-27
482,482,0,68,-22365,-129149,0,393701,1956081,1,6995776,-24
483,483,0,-183,129148,-22365,0,382832,1724653,1,41078988,-5
484,484,0,44,22364,129148,0,57631,1484882,1,89256941,-8
485,485,0,-33,-129149,22364,0,-329088,1249776,1,139439752,-18
486,486,0,70,-22365,-129149,0,-635646,975229,1,157407808,-15
487,487,0,23,129148,-22365,0,-985779,881014,1,126407550,-16
488,488,0,70,22364,129148,0,-1295571,933347,1,74967732,-5
489,489,0,-11,-129149,22364,0,-1361725,863813,1,28274300,-7
490,490,0,-78,-22365,-129149,0,-1291699,859216,1,-8223562,-13
491,491,0,68,129148,-22365,0,-1259718,809022,1,-32566746,-21
492,492,0,-32,22364,129148,0,-1293039,906558,1,-41587906,-12
493,493,0,56,-129149,22364,0,-1315239,1060896,1,-35296778,-31
494,494,0,-69,-22365,-129149,0,-1298375,1161382,1,-19626650,-15
495,495,0,32,129148,-22365,0,-1199304,1230305,1,-2684948,-18
496,496,0,37,22364,129148,0,-1076500,1180530,1,8894440,-30
497,497,0,13,-129149,22364,0,-920308,969031,1,9289556,-26
498,498,0,12,-22365,-129149,0,-651188,789162,1,-12476226,-14
499,499,0,-69,129148,-22365,0,-441106,670488,1,-81355462,-15
500,500,0,79,22364,129148,0,-277862,624282,1,-213789236,-16
501,501,0,80,-129149,22364,0,-14610,582669,1,-224476815,-9
502,502,0,92,-22365,-129149,0,53620,607473,1,-61157390,-21
503,503,0,-47,129148,-22365,0,17743,695873,1,63238156,-23
504,504,0,41,22364,129148,0,-96281,937913,1,144472025,-22
505,505,0,19,-129149,22364,0,-367073,1132412,1,192510046,-15
506,506,0,-27,-22365,-129149,0,-615924,1283425,1,191920812,-12
507,507,0,-18,129148,-22365,0,-1059874,1161333,1,156189884,-17
508,508,0,-12,22364,129148,0,-1873198,457913,1,117559556,-20
509,509,0,43,-129149,22364,0,-2271109,45600,1,89802248,-14
510,510,0,-32,-22365,-129149,0,-2207086,-51012,1,73561434,-13
511,511,0,135,129148,-22365,0,-1888398,-115402,1,68395796,-11
512,512,0,14,22364,129148,0,-1215346,-215598,1,82017242,-16
513,513,0,60,-129149,22364,0,-412327,-389595,1,175718200,-17
514,514,0,73,-22365,-129149,0,138874,-438987,1,796927661,-12
515,515,0,-38,129148,-22365,0,452212,-282080,1,410437720,-17
516,516,0,46,22364,129148,0,601227,-105172,1,59912248,-14
517,517,0,16,-129149,22364,0,571972,80765,1,-40457404,-12
518,518,0,58,-22365,-129149,0,414872,77898,1,-170163688,-15
519,519,0,-50,129148,-22365,0,168650,-289537,1,-354336722,-34
520,520,0,-32,22364,129148,0,18141,-314456,1,-314718597,-14
521,521,0,-90,-129149,22364,0,-115945,-241297,1,-239353964,-16
522,522,0,-83,-22365,-129149,0,-180836,-16019,1,-866316626,-23
523,523,0,-44,129148,-22365,0,-125158,432687,1,-435151656,-16
524,524,0,-7,22364,129148,0,-21010,925163,1,-57719487,-19
525,525,0,-37,-129149,22364,0,-53859,1479324,1,1515540,-8
526,526,0,7,-22365,-129149,0,-78454,1955499,1,25046227,-15
527,527,0,-24,129148,-22365,0,-193085,2301534,1,39542042,-23
528,528,0,151,22364,129148,0,-320164,2422093,1,51482640,-20
529,529,0,23,-129149,22364,0,-438929,2159032,1,63806348,-18
530,530,0,109,-22365,-129149,0,-662285,1822994,1,79600698,-13
531,531,0,-61,129148,-22365,0,-803222,1412265,1,105583590,-22
532,532,0,16,22364,129148,0,-838949,734222,1,164228486,-24
533,533,0,-100,-129149,22364,0,-650006,184256,1,345378702,-17
534,534,0,-11,-22365,-129149,0,-306176,-338356,1,603290578,-19
535,535,0,0,129148,-22365,0,-69490,-595670,1,339153975,-14
536,536,0,4,22364,129148,0,81751,-329590,1,169254172,-31
537,537,0,-46,-129149,22364,0,82590,7841,1,-1605783235,-31
538,538,0,-37,-22365,-129149,0,-87412,344651,1,99901762,-20
539,539,0,-11,129148,-22365,0,-559254,498886,1,75603790,-14
540,540,0,3,22364,129148,0,-1062216,592478,1,68332232,-25
541,541,0,52,-129149,22364,0,-1373955,548686,1,66429130,-12
542,542,0,19,-22365,-129149,0,-1459887,298301,1,70437752,-24
543,543,0,-32,129148,-22365,0,-1304921,87760,1,85858654,-24
544,544,0,-22,22364,129148,0,-884005,-79975,1,131499380,-26
545,545,0,58,-129149,22364,0,-460953,-310033,1,297749736,-9
546,546,0,-42,-22365,-129149,0,-92938,-161520,1,726154907,-29
547,547,0,41,129148,-22365,0,169195,-127034,1,581450638,-8
548,548,0,-4,22364,129148,0,196604,128478,1,745451230,-5
549,549,0,-7,-129149,22364,0,-158970,512457,1,387710137,-11
550,550,0,113,-22365,-129149,0,-719173,885072,1,140431100,-13
551,551,0,-5,129148,-22365,0,-1403299,1080613,1,73073294,-19
552,552,0,17,22364,129148,0,-1862729,1035458,1,47689882,-6
553,553,0,-57,-129149,22364,0,-2249028,886931,1,36668786,-15
554,554,0,87,-22365,-129149,0,-2480043,733632,1,33363304,-19
555,555,0,40,129148,-22365,0,-2283994,605849,1,36517586,-7
556,556,0,243,22364,129148,0,-1718289,470231,1,48846192,-16
557,557,0,87,-129149,22364,0,-841036,92961,1,82034112,-25
558,558,0,30,-22365,-129149,0,-255550,-110960,1,218823798,-13
559,559,0,266,129148,-22365,0,204683,-122835,1,1210847565,-8
560,560,0,0,22364,129148,0,615664,39754,1,378267094,-24
561,561,0,34,-129149,22364,0,682131,298690,1,223267166,-7
562,562,0,-75,-22365,-129149,0,465560,551470,1,168700142,-10
563,563,0,60,129148,-22365,0,246629,900017,1,113259520,-14
564,564,0,57,22364,129148,0,102838,1301155,1,76749868,-20
565,565,0,110,-129149,22364,0,176168,1554360,1,62483344,-4
566,566,0,87,-22365,-129149,0,198984,1704675,1,67126062,-19
567,567,0,-68,129148,-22365,0,71308,1700260,1,88142849,-14
568,568,0,28,22364,129148,0,-238162,1589674,1,120466692,-14
569,569,0,8,-129149,22364,0,-668314,1336393,1,146492898,-14
570,570,0,160,-22365,-129149,0,-1143478,959976,1,142151366,-5
571,571,0,-54,129148,-22365,0,-1488441,693595,1,108894198,-11
572,572,0,-48,22364,129148,0,-1636888,528905,1,69970774,-15
573,573,0,22,-129149,22364,0,-1533625,447744,1,38127182,-12
574,574,0,58,-22365,-129149,0,-1195620,379763,1,13073242,-15
575,575,0,95,129148,-22365,0,-815267,296015,1,-13351628,-20
576,576,0,27,22364,129148,0,-401120,176014,1,-72309784,-15
577,577,0,-5,-129149,22364,0,-79841,69149,1,-434947624,-17
578,578,0,45,-22365,-129149,0,146627,149255,1,-674903885,-20
579,579,0,38,129148,-22365,0,208458,308098,1,-45633566,-15
580,580,0,98,22364,129148,0,170688,439680,1,120584204,-25
581,581,0,-63,-129149,22364,0,312630,612942,1,200563250,-17
582,582,0,15,-22365,-129149,0,241566,845725,1,167878934,-24
583,583,0,117,129148,-22365,0,5923,1224622,1,85365887,-15
584,584,0,42,22364,129148,0,-59793,1640090,1,22130336,-15
585,585,0,-45,-129149,22364,0,46402,1936074,1,-20852366,-7
586,586,0,75,-22365,-129149,0,123983,2143577,1,-53556943,-12
587,587,0,-21,129148,-22365,0,244836,2244084,1,-79236572,-6
588,588,0,-176,22364,129148,0,285940,2321929,1,-93985696,-13
589,589,0,73,-129149,22364,0,633777,2168829,1,-90349950,-14
590,590,0,75,-22365,-129149,0,1133041,1843966,1,-63185738,0
591,591,0,76,129148,-22365,0,1227347,1460376,1,-5472230,-11
592,592,0,-76,22364,129148,0,895317,1190739,1,116724754,-25
593,593,0,31,-129149,22364,0,237051,1007403,1,335778841,-12
594,594,0,127,-22365,-129149,0,-640554,998817,1,308227040,-27
595,595,0,-11,129148,-22365,0,-1714584,1064882,1,120207332,-38
596,596,0,17,22364,129148,0,-2379708,1231883,1,38078816,-15
597,597,0,39,-129149,22364,0,-2657739,1470299,1,4718538,-12
598,598,0,16,-22365,-129149,0,-2791883,1517235,1,-13470524,-14
599,599,0,41,129148,-22365,0,-2516959,1518641,1,-27868632,-8
600,600,0,-188,22364,129148,0,-1889485,1301460,1,-42980524,-15
601,601,0,-74,-129149,22364,0,-1138586,1052696,1,-58207294,-21
602,602,0,-13,-22365,-129149,0,-549680,805804,1,-59558866,-11
603,603,0,-104,129148,-22365,0,-413192,611157,1,-12721158,-16
604,604,0,57,22364,129148,0,-512651,552004,1,74466154,-16
605,605,0,-56,-129149,22364,0,-738272,502158,1,96167270,-8
606,606,0,-47,-22365,-129149,0,-890452,464357,1,49825926,-6
607,607,0,-49,129148,-22365,0,-1093869,599320,1,5897054,-19
608,608,0,37,22364,129148,0,-1290343,707495,1,-26883452,-17
609,609,0,124,-129149,22364,0,-1300170,842039,1,-59319276,-14
610,610,0,19,-22365,-129149,0,-1136796,998016,1,-96223706,-34
611,611,0,-31,129148,-22365,0,-883327,1178645,1,-123670396,-24
612,612,0,-24,22364,129148,0,-511593,1414746,1,-111804408,-23
613,613,0,108,-129149,22364,0,-273618,1678613,1,-62513376,-3
614,614,0,10,-22365,-129149,0,-328731,1926827,1,-10558510,-24
615,615,0,49,129148,-22365,0,-523828,2050589,1,24697706,-13
616,616,0,7,22364,129148,0,-670796,2252277,1,42749982,-17
617,617,0,22,-129149,22364,0,-876407,2406903,1,49825314,-15
618,618,0,62,-22365,-129149,0,-1056748,2248243,1,52515010,-6
619,619,0,-11,129148,-22365,0,-1242622,1920036,1,56091614,-22
620,620,0,-68,22364,129148,0,-1356562,1410382,1,66202482,-19
621,621,0,-73,-129149,22364,0,-1127027,945689,1,96674296,-20
622,622,0,83,-22365,-129149,0,-645924,431255,1,229885174,-16
623,623,0,103,129148,-22365,0,-57053,-116593,1,915021176,-20
624,624,0,37,22364,129148,0,418779,-457357,1,406312803,-7
625,625,0,26,-129149,22364,0,751521,-685028,1,181003158,-4
626,626,0,-75,-22365,-129149,0,898650,-524850,1,176698620,-10
627,627,0,52,129148,-22365,0,1066645,-46630,1,201607320,-11
628,628,0,63,22364,129148,0,1074922,415061,1,210956928,-31
629,629,0,92,-129149,22364,0,842110,896690,1,192386886,-10
630,630,0,-53,-22365,-129149,0,773517,1158765,1,167625746,0
631,631,0,-20,129148,-22365,0,374141,1368088,1,156845646,-4
632,632,0,-24,22364,129148,0,-337754,1468406,1,161125327,-24
633,633,0,42,-129149,22364,0,-651468,1191515,1,162963912,-28
634,634,0,-4,-22365,-129149,0,-696041,758768,1,134385298,-17
635,635,0,-21,129148,-22365,0,-780348,636842,1,68847496,-13
636,636,0,28,22364,129148,0,-837326,646718,1,-14662536,-11
637,637,0,-25,-129149,22364,0,-765271,762117,1,-93552964,-12
638,638,0,38,-22365,-129149,0,-566683,991766,1,-134131340,-26
639,639,0,30,129148,-22365,0,-360328,1190855,1,-118189346,-12
640,640,0,-9,22364,129148,0,-167578,1420116,1,-75041496,-9
641,641,0,57,-129149,22364,0,-102185,1610467,1,-31780290,-24
642,642,0,-3,-22365,-129149,0,-183996,1609880,1,9813820,-14
643,643,0,99,129148,-22365,0,-192858,1556510,1,56411126,-19
644,644,0,-49,22364,129148,0,-249123,1310443,1,107370054,-16
645,645,0,2,-129149,22364,0,-457159,997272,1,137488914,-12
646,646,0,87,-22365,-129149,0,-759460,754208,1,115562500,-15
647,647,0,-70,129148,-22365,0,-1005574,704270,1,58806296,-17
648,648,0,-33,22364,129148,0,-1125326,780090,1,-475110,-32
649,649,0,-29,-129149,22364,0,-1022715,847809,1,-54571080,-23
650,650,0,-17,-22365,-129149,0,-793677,888345,1,-102989140,-27
651,651,0,14,129148,-22365,0,-573209,923007,1,-130993826,-6
652,652,0,15,22364,129148,0,-272851,1124565,1,-115126700,-27
653,653,0,48,-129149,22364,0,-24261,1258372,1,-61121474,-11
654,654,0,68,-22365,-129149,0,-2219,1311287,1,3178488,-24
655,655,0,-39,129148,-22365,0,-167691,1310294,1,57140168,-15
656,656,0,27,22364,129148,0,-406437,1265420,1,86023088,-24
657,657,0,47,-129149,22364,0,-627014,1318006,1,85378606,-21
658,658,0,-21,-22365,-129149,0,-974345,1473624,1,67404564,-11
659,659,0,-9,129148,-22365,0,-1298392,1557911,1,47165678,-27
660,660,0,52,22364,129148,0,-1398831,1432270,1,31798740,-22
661,661,0,24,-129149,22364,0,-1230797,1262541,1,22828702,-26
662,662,0,-5,-22365,-129149,0,-1030454,987586,1,20773538,-22
663,663,0,72,129148,-22365,0,-860450,633465,1,28685870,-17
664,664,0,-73,22364,129148,0,-668942,372519,1,60228560,-16
665,665,0,28,-129149,22364,0,-405917,172715,1,204322588,-16
666,666,0,68,-22365,-129149,0,-58701,-96922,1,860942700,-20
667,667,0,64,129148,-22365,0,151520,-212440,1,386914493,-28
668,668,0,98,22364,129148,0,264859,-101041,1,242494298,-15
669,669,0,99,-129149,22364,0,345621,-30986,1,362744422,-7
670,670,0,45,-22365,-129149,0,546801,250278,1,323331842,-22
671,671,0,59,129148,-22365,0,701388,715838,1,157795648,-15
672,672,0,14,22364,129148,0,404689,1155226,1,73082618,-25
673,673,0,0,-129149,22364,0,303946,1551559,1,38212906,-15
674,674,0,4,-22365,-129149,0,602733,1958075,1,24021944,-9
675,675,0,-61,129148,-22365,0,621712,2133328,1,20499090,-29
676,676,0,-16,22364,129148,0,567165,2111572,1,25102854,-16
677,677,0,413,-129149,22364,0,403247,1944162,1,39530852,1
678,678,0,37,-22365,-129149,0,33236,1659929,1,69452586,-25
679,679,0,-303,129148,-22365,0,-302048,1220522,1,121842201,-9
680,680,0,17,22364,129148,0,-464276,796662,1,179805276,-25
681,681,0,-87,-129149,22364,0,-539089,610049,1,169935014,-20
682,682,0,-31,-22365,-129149,0,-674551,432216,1,79486624,-17
683,683,0,-44,129148,-22365,0,-699171,322456,1,-23245460,-18
684,684,0,62,22364,129148,0,-545552,463033,1,-111900814,-22
685,685,0,-17,-129149,22364,0,-377332,687996,1,-159189158,-15
686,686,0,63,-22365,-129149,0,-276324,887872,1,-132908996,-28
687,687,0,11,129148,-22365,0,-236419,911752,1,-63860744,-12
688,688,0,7,22364,129148,0,-226407,951610,1,7716676,-10
689,689,0,-71,-129149,22364,0,-270331,1056243,1,68021100,-19
690,690,0,-103,-22365,-129149,0,-402506,1223353,1,100832810,-7
691,691,0,-20,129148,-22365,0,-538212,1278954,1,93419876,-26
692,692,0,56,22364,129148,0,-738603,1163992,1,60468256,-23
693,693,0,73,-129149,22364,0,-1125421,1091239,1,24459778,-18
694,694,0,-28,-22365,-129149,0,-1429715,1158476,1,-6537042,-14
695,695,0,-53,129148,-22365,0,-1478464,1291480,1,-33273162,-19
696,696,0,-43,22364,129148,0,-1130156,1446104,1,-57551924,-21
697,697,0,8,-129149,22364,0,-713472,1467581,1,-77685358,-18
698,698,0,72,-22365,-129149,0,-269982,1442431,1,-85579694,-19
699,699,0,-101,129148,-22365,0,-68720,1352383,1,-70404994,-8
700,700,0,-40,22364,129148,0,-119432,1005200,1,-28144990,-29
701,701,0,35,-129149,22364,0,-135386,846955,1,33117508,-13
702,702,0,29,-22365,-129149,0,-334144,931776,1,91764520,-19
703,703,0,24,129148,-22365,0,-624455,1011279,1,115186680,-9
704,704,0,11,22364,129148,0,-898950,1136490,1,95017318,-21
705,705,0,-8,-129149,22364,0,-1237140,1307459,1,59141106,-21
706,706,0,-70,-22365,-129149,0,-1551516,1391705,1,27801262,-2
707,707,0,69,129148,-22365,0,-1625099,1310516,1,3878766,-19
708,708,0,52,22364,129148,0,-1540043,1319949,1,-15928158,-16
709,709,0,-55,-129149,22364,0,-1413310,1254238,1,-36132064,-23
710,710,0,11,-22365,-129149,0,-1354038,1350976,1,-62204044,-17
711,711,0,2,129148,-22365,0,-1050286,1669882,1,-102783106,-28
712,712,0,69,22364,129148,0,-518510,1455466,1,-168468976,-5
713,713,0,43,-129149,22364,0,59277,1136844,1,-243202365,-21
714,714,0,-115,-22365,-129149,0,554606,914049,1,-243400808,-27
715,715,0,51,129148,-22365,0,979412,739128,1,-161522964,-20
716,716,0,54,22364,129148,0,1219886,440198,1,-77604572,-15
717,717,0,2,-129149,22364,0,1164497,277662,1,-1269590,-25
718,718,0,17,-22365,-129149,0,872338,387421,1,102308026,-21
719,719,0,24,129148,-22365,0,469774,558951,1,245753652,-15
720,720,0,-53,22364,129148,0,45872,852256,1,254869412,-12
721,721,0,-42,-129149,22364,0,-299594,1190927,1,127026535,-15
722,722,0,27,-22365,-129149,0,-472339,1464520,1,47059148,-25
723,723,0,4,129148,-22365,0,-548542,1675455,1,15055558,-8
724,724,0,-94,22364,129148,0,-510587,1796882,1,6209344,-25
725,725,0,19,-129149,22364,0,-480599,1689477,1,9032048,-8
726,726,0,37,-22365,-129149,0,-604651,1494771,1,19004070,-24
727,727,0,20,129148,-22365,0,-556628,1281448,1,35149000,-15
728,728,0,18,22364,129148,0,-470839,1046438,1,60156982,-16
729,729,0,-45,-129149,22364,0,-421327,729573,1,102291774,-3
730,730,0,7,-22365,-129149,0,-436320,450763,1,174522354,-16
731,731,0,-15,129148,-22365,0,-360156,96872,1,225037736,-28
732,732,0,-37,22364,129148,0,-140604,10687,1,-550385384,-22
733,733,0,2,-129149,22364,0,-4762,188986,1,-404208575,-16
734,734,0,-76,-22365,-129149,0,226133,390536,1,38621342,-21
735,735,0,-70,129148,-22365,0,386632,722950,1,35608092,-19
736,736,0,-18,22364,129148,0,310621,1295503,1,19389108,-17
737,737,0,48,-129149,22364,0,192037,1741440,1,2965334,-12
738,738,0,-177,-22365,-129149,0,176583,1845512,1,-14998176,-27
739,739,0,-29,129148,-22365,0,241722,1657069,1,-37361050,-14
740,740,0,-32,22364,129148,0,354531,1304101,1,-67043508,-14
